key,group,candidate_stroke_count,template_stroke_count,Stroke_Difference,Normalized_Stroke_Difference,Stroke_Ratio,Stroke_Similarity
SLD2_79_388,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_597_68,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD11_108_0,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_747_134,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_25_85,A_TrueMR,2.0,2.0,0.0,0.0,1.0,1.0
SLD4_567_141,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD11_496_515,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD2_860_72,D_RandomBG,10.0,2.0,8.0,4.0,5.0,0.1111111111111111
SLD8_14_381,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD2_343_427,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD11_68_333,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD11_68_308,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD2_24_48,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD2_329_411,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD11_496_570,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD11_496_571,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_337_166,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_25_0,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_25_1,D_RandomBG,2.0,2.0,0.0,0.0,1.0,1.0
SLD8_25_2,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_25_3,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_25_4,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_25_5,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_25_6,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_25_7,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_25_8,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_25_9,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_25_10,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_25_11,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_25_12,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_25_13,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_25_14,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_25_15,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_25_16,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_25_17,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_25_18,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_25_19,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_25_20,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_25_21,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_25_22,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_25_23,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_25_24,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_25_25,D_RandomBG,2.0,2.0,0.0,0.0,1.0,1.0
SLD8_25_26,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_25_27,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_25_28,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_25_29,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_25_30,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_25_31,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_25_32,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_25_33,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_25_34,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_25_35,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_25_36,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_25_37,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_25_38,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_25_39,D_RandomBG,2.0,2.0,0.0,0.0,1.0,1.0
SLD8_25_40,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_25_41,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_25_42,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_25_43,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_25_44,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_25_45,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_25_46,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_25_47,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_25_48,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_25_49,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_25_50,D_RandomBG,2.0,2.0,0.0,0.0,1.0,1.0
SLD8_25_51,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_25_52,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_25_163,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_25_164,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_25_165,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_25_166,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_25_167,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_25_168,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_25_169,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_25_170,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_25_171,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_25_172,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_25_173,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_25_174,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_25_175,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_25_176,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_25_177,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_25_178,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_25_179,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_25_180,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_25_181,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_25_182,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_25_183,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_25_184,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_25_185,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_25_186,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_25_187,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_25_188,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_25_189,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_25_190,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_25_191,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_25_192,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_25_193,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_25_194,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_25_195,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_25_196,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_25_197,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_25_198,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_25_199,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_25_200,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_25_201,D_RandomBG,2.0,2.0,0.0,0.0,1.0,1.0
SLD8_25_202,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_25_203,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_25_204,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_25_205,D_RandomBG,2.0,2.0,0.0,0.0,1.0,1.0
SLD8_25_206,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_25_207,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_25_208,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_25_209,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_728_150,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_728_151,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_728_152,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_728_153,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_728_154,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_728_155,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_728_156,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_728_157,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_728_158,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_728_159,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_728_160,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_728_161,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_728_162,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_728_163,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_728_164,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_728_165,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_728_166,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_728_167,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_728_168,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_728_169,D_RandomBG,2.0,2.0,0.0,0.0,1.0,1.0
SLD9_728_170,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_728_171,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_728_172,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_728_173,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_728_174,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_728_175,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_728_176,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_728_177,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_728_178,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_728_179,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_728_180,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_728_181,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_728_182,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_728_183,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_728_184,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_728_185,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_728_186,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_728_187,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_728_188,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_728_189,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_728_190,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_728_191,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_728_192,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_728_193,A_TrueMR,2.0,2.0,0.0,0.0,1.0,1.0
SLD8_672_422,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD3_1243_221,D_RandomBG,12.0,2.0,10.0,5.0,6.0,0.09090909090909091
SLD1_758_287,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD3_194_168,A_TrueMR,11.0,2.0,9.0,4.5,5.5,0.1
SLD4_600_116,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_698_94,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD4_499_182,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_649_423,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD2_859_321,A_TrueMR,5.0,2.0,3.0,1.5,2.5,0.25
SLD3_1509_159,A_TrueMR,13.0,2.0,11.0,5.5,6.5,0.08333333333333333
SLD3_876_254,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD4_231_122,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD3_1183_161,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD3_876_31,A_TrueMR,9.0,2.0,7.0,3.5,4.5,0.125
SLD2_308_414,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_179_103,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD4_321_124,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD3_1552_161,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD11_125_472,A_TrueMR,4.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD2_335_412,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD2_521_346,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD11_185_523,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD11_72_227,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD2_687_412,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD2_510_403,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD3_1236_166,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD2_489_27,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD3_331_181,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_204_89,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_410_123,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD11_72_363,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD3_266_166,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD3_1450_205,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_724_296,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_579_58,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD3_1400_176,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD3_148_154,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD2_456_535,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD3_149_139,D_RandomBG,17.0,2.0,15.0,7.5,8.5,0.0625
SLD3_100_183,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_1014_72,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD3_1030_110,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_209_114,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_1297_99,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_698_302,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD2_264_433,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD3_336_217,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD3_267_215,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD3_900_250,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD3_771_112,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD2_650_416,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD3_1306_166,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_26_441,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD11_511_336,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_1023_87,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD4_577_192,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD3_1383_230,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD4_148_154,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_900_89,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_272_101,A_TrueMR,8.0,2.0,6.0,3.0,4.0,0.14285714285714285
SLD2_505_386,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD11_77_363,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD3_417_144,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_208_97,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD3_1378_212,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD4_144_174,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_25_324,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_1422_76,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_16_348,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD3_1560_180,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD2_899_251,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD3_1159_182,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD3_1240_187,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_529_136,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD11_497_243,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD3_1163_219,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD4_145_183,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_486_466,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_684_203,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_1179_104,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_727_299,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_1141_103,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_1565_114,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_703_107,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD2_457_118,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD4_55_139,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD11_478_17,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD3_616_163,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD2_882_72,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD3_1546_162,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD12_34_26,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_687_74,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD3_1381_218,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD2_456_524,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD3_228_166,A_TrueMR,4.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD2_383_399,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_326_159,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD2_492_493,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_1420_73,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD2_411_412,D_RandomBG,8.0,2.0,6.0,3.0,4.0,0.14285714285714285
SLD1_1136_119,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD11_101_283,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD2_660_411,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_1217_101,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD3_284_177,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_1177_96,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD4_171_122,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_575_52,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD4_627_114,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD3_471_162,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD4_479_178,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_867_101,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD2_824_55,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD3_1429_215,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD3_1733_294,A_TrueMR,4.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD3_1304_181,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_319_102,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD3_766_260,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD11_500_181,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD2_888_111,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD3_856_29,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD3_10_134,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD3_869_273,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD2_98_55,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_745_407,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_18_80,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_812_275,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_481_66,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_1022_86,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD2_458_426,A_TrueMR,3.0,2.0,1.0,0.5,1.5,0.5
SLD4_380_139,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_140_158,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD3_963_141,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_480_451,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD3_648_175,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD3_1161_183,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD11_462_389,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD2_717_74,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD4_521_136,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD4_47_170,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD3_218_176,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD3_1089_166,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD11_137_498,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_516_99,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD4_115_166,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD2_263_414,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_536_88,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_655_407,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD4_141_129,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD2_655_429,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD3_1650_179,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD4_106_83,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD3_997_179,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD3_1546_137,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD2_65_50,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD2_457_525,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD2_886_445,A_TrueMR,2.0,2.0,0.0,0.0,1.0,1.0
SLD8_752_378,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD4_580_97,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD11_111_383,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD4_332_138,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_424_127,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_726_273,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD11_472_399,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_236_118,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_1216_159,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_1017_71,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD3_1456_217,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD3_628_221,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_404_105,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD3_155_166,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD2_460_425,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD3_857_32,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_703_80,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD1_1231_164,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD3_1262_177,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD2_295_73,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD3_1159_182,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD4_232_189,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD4_570_135,D_RandomBG,8.0,2.0,6.0,3.0,4.0,0.14285714285714285
SLD2_701_415,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD4_558_120,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD2_465_99,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD2_561_415,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD9_1411_107,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD11_504_248,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD11_116_248,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD3_1536_213,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_589_503,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD11_505_224,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD8_119_121,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
SLD3_850_177,,0.0,2.0,2.0,1.0,2.0,0.3333333333333333
