Euler_Number,CoverageScaleScore,sld_rank,candidate_contour_count,candidate_edge_density,template_alignment_quality,template_component_count,template_edge_density,hole_count_difference,coverage_r0,normalized_score_c,aspect_ratio_difference,sld_name,template_total_contour_perimeter,Stroke_Count,shape_similarity,Vertical_Stroke_Ratio,x,CombinedScore,density_difference,Graph_Density_Difference,Contour_Hierarchy_Depth,Connected_Component_Count,rotation,candidate_aspect_ratio,Component_Area_Variance,candidate_euler,candidate_id,template_contour_count,template_area,localized_chamfer_residual,Average_Branch_Length,template_id,component_difference,Degree_Distribution_Difference,coverage_r2,Endpoint_Matching_Ratio,scale,candidate_total_contour_area,topology_difference,template_bbox_area,Junction_Similarity,edge_count,Branch_Point_Count,euler_difference,fp_class,candidate_component_count,Horizontal_Stroke_Ratio,Endpoint_Count,Largest_Component_Ratio,Hole_Count,Graph_Edit_Distance_Approx,contour_difference,Maximum_Branch_Length,bbox_area_ratio,contour_area_ratio,y,template_width,group,Node_Count_Difference,normalized_score_a,coverage_r1,template_euler,candidate_foreground_ratio,VerificationScore,coverage_r3,candidate_bbox_area,template_foreground_ratio,template_aspect_ratio,normalized_score_b,CoverageAreaScore,chamfer_score,candidate_total_contour_perimeter,occupancy_difference,template_height,largest_component_ratio,Endpoint_Similarity,Branch_Length_Variance,Stroke_Density,template_total_contour_area,Edge_Count_Difference,edge_overlap_ratio,contour_perimeter_ratio,Loop_Count,Junction_Matching_Ratio
9.0,0.17908119658119656,482,17,0.23191489361702128,0.2863247863247863,1,0.16595744680851063,2,0.2863247863247863,0.0303659420289855,0.03515263644773359,SLD4,313.82337474823,16.0,0.04093766370294777,0.4375,146,349.7581431297445,0.06595744680851065,0.06129653401797175,1.0,13.0,270,0.6170212765957447,938.7455621301773,9,,3,1410,1.3978798,7.5,T_0.289_270,12,9.007518796992482,0.7478632478632479,1.0,0.289,241.0,12,1380,0.002688172043010753,234,33.0,10,,13,0.0625,24.0,0.3730886850152905,4.0,386.0,14,15.0,0.9876811594202899,2.1517857142857144,173,30,D_RandomBG,15.0,0.17908119658119656,0.6196581196581197,-1,0.23991195891415995,0.4516060709416159,0.8846153846153846,1363,0.16956521739130434,0.6521739130434783,873.7179487179487,873.7179487179487,1.3978798389434814,610.9848419427872,0.07034674152285561,47,1.0,0.0625,0.0,1.2307692307692308,112.0,371.0,0.2863247863247863,1.9469067351434861,13.0,1.0
13.0,0.16405058365758757,487,19,0.14913844325609033,0.2607003891050584,6,0.1527035056446821,3,0.2607003891050584,0.025552121212121217,0.030303030303030276,SLD4,396.16652023792267,13.0,0.0347681801412103,0.07692307692307693,196,348.66961624114805,0.0035650623885917776,0.14973366975049057,1.0,16.0,0,1.5454545454545454,290.71484375,13,,6,1683,2.8390012,7.384615384615385,T_0.317_000,10,9.68130081300813,0.603112840466926,1.0,0.317,178.5,10,1650,0.003952569169960474,257,25.0,7,,16,0.46153846153846156,16.0,0.23107569721115537,3.0,263.0,13,14.76923076923077,1.02,2.6641791044776117,180,51,D_RandomBG,11.0,0.16405058365758757,0.5175097276264592,6,0.14913844325609033,0.47011267169289606,0.6809338521400778,1683,0.15575757575757576,1.5151515151515151,870.9688715953308,870.9688715953308,2.839001178741455,453.00208723545074,0.006619132501485436,33,1.0,0.08333333333333333,0.0,0.8125,67.0,252.0,0.2607003891050584,1.1434638317326633,16.0,1.0
14.0,0.16814545454545451,557,20,0.1971631205673759,0.23636363636363636,1,0.15602836879432624,0,0.23636363636363636,0.02680579710144927,0.2743589743589743,SLD4,316.6518015861511,18.0,0.03336881579734463,0.05555555555555555,221,328.3819716786452,0.04113475177304965,0.047629099486684645,1.0,17.0,180,1.8076923076923077,239.9930795847751,14,,4,1410,1.7741368,7.633333333333334,T_0.289_180,16,10.86687306501548,0.7681818181818182,1.0,0.289,182.0,16,1380,0.002242152466367713,220,29.0,16,,17,0.6666666666666666,28.0,0.17625899280575538,3.0,468.0,16,15.266666666666667,0.8855072463768116,0.29983525535420097,186,47,D_RandomBG,23.0,0.16814545454545451,0.5818181818181818,-2,0.22749590834697217,0.39419522198430623,0.8545454545454545,1222,0.15942028985507245,1.5333333333333334,820.3636363636364,820.3636363636364,1.7741367816925049,529.3868634700775,0.06807561849189972,30,1.0,0.041666666666666664,0.0,1.0588235294117647,607.0,445.0,0.23636363636363636,1.6718264693846934,17.0,1.0
6.0,0.126,614,10,0.08201754385964913,0.16129032258064516,3,0.13596491228070176,2,0.16129032258064516,0.017421944692239073,0.010734463276836137,SLD4,492.45079135894775,7.0,0.10134962235998435,0.42857142857142855,712,309.2057460216972,0.05394736842105263,0.13851057664445085,1.0,8.0,270,0.6333333333333333,273.984375,6,,3,2280,3.1381946,14.7,T_0.372_270,5,0.7099391480730226,0.44193548387096776,0.5862068965517241,0.372,52.0,5,2242,0.020833333333333332,310,9.0,3,,8,0.2857142857142857,8.0,0.3315508021390374,2.0,59.0,7,29.4,1.0169491525423728,0.6582278481012658,94,38,D_RandomBG,12.0,0.126,0.3387096774193548,3,0.08201754385964913,0.5042003587426741,0.5483870967741935,2280,0.13826940231935772,0.6440677966101694,772.258064516129,772.258064516129,3.1381947994232178,336.93607211112976,0.05625185845970859,60,1.0,0.07692307692307693,0.0,0.875,79.0,47.0,0.16129032258064516,0.684202519365101,8.0,0.5252525252525253
2.0,0.1454470588235294,615,12,0.14616755793226383,0.19607843137254902,5,0.15151515151515152,5,0.19607843137254902,0.023180624999999996,0.1160714285714286,SLD4,393.0954530239105,12.0,0.02944122900650814,0.08333333333333333,705,309.2034172240463,0.005347593582887694,0.35851851851851857,1.0,7.0,180,1.6785714285714286,502.69387755102036,2,,5,1683,3.7474513,5.0,T_0.317_180,2,25.017142857142854,0.5529411764705883,1.0,0.317,136.5,8,1600,0.001375515818431912,255,39.0,3,,7,0.6666666666666666,11.0,0.27235772357723576,5.0,748.0,7,10.0,0.8225,2.0526315789473686,172,51,D_RandomBG,22.0,0.1454470588235294,0.4588235294117647,5,0.18693009118541035,0.5390287067438194,0.611764705882353,1316,0.159375,1.5625,772.1999999999999,772.1999999999999,3.7474513053894043,465.3452339172363,0.027555091185410358,33,1.0,0.043478260869565216,0.0,1.7142857142857142,66.5,726.0,0.19607843137254902,1.1837970404835263,7.0,1.0
5.0,0.12439871382636655,626,11,0.11403508771929824,0.11254019292604502,7,0.13640350877192983,3,0.11254019292604502,0.01725602140945584,0.06899004267425335,SLD4,474.7523069381714,13.0,0.005768520697526147,0.0,116,305.3141943826304,0.022368421052631593,0.033462231136649756,1.0,8.0,0,1.6216216216216217,2365.0,5,,7,2280,4.9850497,7.258064516129032,T_0.372_000,1,5.991582491582492,0.43729903536977494,1.0,0.372,313.5,5,2242,0.005208333333333333,311,30.0,2,,8,0.6923076923076923,14.0,0.46923076923076923,3.0,208.0,4,14.516129032258064,0.9901873327386262,3.8944099378881987,149,60,D_RandomBG,17.0,0.12439871382636655,0.33440514469453375,7,0.11711711711711711,0.561170702025976,0.5080385852090032,2220,0.13871543264942016,1.5526315789473684,762.4437299035369,762.4437299035369,4.985050201416016,516.8599518537521,0.021598315532303042,38,1.0,0.05555555555555555,0.0,1.625,80.5,191.0,0.11254019292604502,1.0886939237581517,8.0,1.0
14.0,0.17355837563451776,634,16,0.164021164021164,0.3197969543147208,2,0.17372134038800705,4,0.3197969543147208,0.030886178861788613,0.015679442508710784,SLD4,280.2670257091522,5.0,0.005019246237464192,0.4,636,301.9313327332886,0.009700176366843033,0.04619950961414376,1.0,15.0,90,0.6428571428571429,220.90666666666667,14,,7,1134,1.2107269,16.5,T_0.261_090,13,6.857142857142856,0.7918781725888325,0.6666666666666666,0.261,25.0,21,1107,0.0047169811320754715,197,9.0,17,,15,0.4,19.0,0.24193548387096775,1.0,225.0,9,33.0,1.024390243902439,0.050454086781029264,108,27,D_RandomBG,14.0,0.17355837563451776,0.6649746192893401,-3,0.164021164021164,0.49807570607331253,0.9238578680203046,1134,0.17795844625112917,0.6585365853658537,754.0812182741116,754.0812182741116,1.2107268571853638,338.16652047634125,0.013937282229965153,42,1.0,0.06666666666666667,0.0,0.3333333333333333,495.5,211.0,0.3197969543147208,1.2065868955532228,15.0,0.3884057971014493
11.0,0.18394736842105264,686,21,0.26864035087719296,0.35789473684210527,1,0.20833333333333334,1,0.35789473684210527,0.03935810810810811,0.017069701280227667,SLD4,243.78174448013306,11.0,0.02467506726213592,0.5454545454545454,433,288.2885746799431,0.060307017543859615,0.010892616155773971,1.0,16.0,90,0.631578947368421,307.21484375,11,,5,912,0.8999184,5.1891891891891895,T_0.233_090,15,9.082321187584348,0.9210526315789473,1.0,0.233,140.5,15,888,0.0022522522522522522,190,36.0,14,,16,0.0,21.0,0.24489795918367346,5.0,461.0,16,10.378378378378379,1.027027027027027,0.33652694610778444,176,24,D_RandomBG,18.0,0.18394736842105264,0.7894736842105263,-3,0.26864035087719296,0.48095779990516835,0.9842105263157894,912,0.21396396396396397,0.6486486486486487,720.0,720.0,0.8999183773994446,450.8599523305893,0.054676386913228986,38,1.0,0.05263157894736842,0.0,0.6875,417.5,443.0,0.35789473684210527,1.8494409960518272,16.0,1.0
6.0,0.16542253521126762,694,16,0.18430335097001763,0.25821596244131456,3,0.18783068783068782,0,0.25821596244131456,0.031071428571428573,0.015679442508710784,SLD4,281.6812390089035,9.0,0.018793268914045647,0.0,505,287.8010156621754,0.003527336860670194,0.189028749028749,1.0,11.0,270,0.6585365853658537,384.54545454545456,6,,8,1134,2.2906578,4.55,T_0.261_270,8,21.53986013986014,0.7136150234741784,1.0,0.261,79.5,8,1134,0.0013605442176870747,213,39.0,8,,11,0.7777777777777778,16.0,0.3014354066985646,5.0,763.0,8,9.1,0.9761904761904762,0.15618860510805502,145,27,D_RandomBG,29.0,0.16542253521126762,0.6338028169014085,-2,0.18879855465221318,0.5134298594942132,0.755868544600939,1107,0.18783068783068782,0.6428571428571429,718.7323943661972,718.7323943661972,2.2906577587127686,409.6051187515259,0.0009678668215253594,42,1.0,0.03333333333333333,0.0,0.8181818181818182,509.0,734.0,0.25821596244131456,1.45414412473022,11.0,1.0
17.0,0.16542253521126762,695,21,0.1984126984126984,0.26291079812206575,3,0.18783068783068782,3,0.26291079812206575,0.031071428571428573,0.0,SLD4,281.6812390089035,16.0,0.02429285164530992,0.0,152,287.7777420076012,0.010582010582010581,0.007239231966787774,1.0,19.0,0,1.5555555555555556,316.7645429362881,17,,8,1134,1.5927432,8.80952380952381,T_0.261_000,16,3.2682926829268304,0.7652582159624414,1.0,0.261,128.0,22,1134,0.007246376811594203,213,20.0,19,,19,0.875,28.0,0.3422222222222222,2.0,144.0,13,17.61904761904762,1.0,0.25147347740667975,184,42,D_RandomBG,7.0,0.16542253521126762,0.6338028169014085,-2,0.1984126984126984,0.47464043520381555,0.8497652582159625,1134,0.18783068783068782,1.5555555555555556,718.7323943661972,718.7323943661972,1.592743158340454,410.3330407142639,0.010582010582010581,27,1.0,0.125,0.0,0.8421052631578947,509.0,137.0,0.26291079812206575,1.4567283293627302,19.0,1.0
3.0,0.1445,715,3,0.1148936170212766,0.20909090909090908,1,0.15602836879432624,3,0.20909090909090908,0.023036231884057966,0.033333333333333215,SLD4,316.6518015861511,7.0,0.023028898989239266,0.42857142857142855,678,282.36535699268353,0.04113475177304965,0.11841100076394195,0.0,3.0,180,1.5666666666666667,618.0,3,,4,1410,2.4799366,28.0,T_0.289_180,2,10.336134453781513,0.5954545454545455,0.20588235294117646,0.289,18.5,8,1380,0.00510204081632653,220,4.0,5,,3,0.2857142857142857,3.0,0.5370370370370371,0.0,222.0,1,56.0,1.0217391304347827,0.030477759472817133,140,47,D_RandomBG,27.0,0.1445,0.5,-2,0.1148936170212766,0.608928321139237,0.7,1410,0.15942028985507245,1.5333333333333334,705.0,705.0,2.4799368381500244,310.40916097164154,0.044526672833795855,30,1.0,0.03571428571428571,0.0,2.3333333333333335,607.0,195.0,0.20909090909090908,0.980285472613011,3.0,0.025
2.0,0.14187272727272726,734,2,0.11205673758865248,0.23636363636363636,1,0.15602836879432624,3,0.23636363636363636,0.022617391304347822,0.7047619047619047,SLD4,316.6518015861511,6.0,0.01703193070476744,0.16666666666666666,151,277.16734541129546,0.04397163120567377,0.3273172905525847,0.0,2.0,180,2.238095238095238,400.0,2,,4,1410,3.480726,10.571428571428571,T_0.289_180,1,0.8235294117647065,0.5545454545454546,0.5,0.289,9.5,7,1380,0.009259259259259259,220,13.0,4,,2,0.6666666666666666,4.0,0.6265822784810127,0.0,124.0,2,21.142857142857142,0.7152173913043478,0.015650741350906095,136,47,D_RandomBG,17.0,0.14187272727272726,0.4909090909090909,-2,0.160081053698075,0.4910302309469748,0.6045454545454545,987,0.15942028985507245,1.5333333333333334,692.1818181818181,692.1818181818181,3.4807260036468506,321.5807340145111,0.0006607638430025375,30,1.0,0.05555555555555555,0.0,3.0,607.0,107.0,0.23636363636363636,1.0155657804682314,2.0,0.465
10.0,0.14082627118644067,746,12,0.11560283687943262,0.2033898305084746,2,0.1673758865248227,2,0.2033898305084746,0.02408333333333333,0.14523809523809517,SLD4,308.55129647254944,6.0,0.04667386894086828,0.0,181,275.10181878943587,0.05177304964539006,0.03850668445894184,1.0,11.0,0,1.6785714285714286,139.78512396694214,10,,5,1410,3.0570426,5.954545454545454,T_0.289_000,9,0.5595238095238102,0.5889830508474576,0.875,0.289,58.5,13,1380,0.015873015873015872,236,21.0,11,,11,0.6666666666666666,21.0,0.2147239263803681,1.0,68.0,7,11.909090909090908,0.9536231884057971,0.4895397489539749,177,47,D_RandomBG,6.0,0.14082627118644067,0.4872881355932203,-1,0.12386018237082067,0.4521838580992848,0.6652542372881356,1316,0.17101449275362318,1.5333333333333334,687.0762711864406,687.0762711864406,3.0570428371429443,308.29141092300415,0.04715431038280252,30,1.0,0.14285714285714285,0.0,0.5454545454545454,119.5,62.0,0.2033898305084746,0.9991577233590772,11.0,0.845771144278607
10.0,0.17413684210526317,756,14,0.26096491228070173,0.3157894736842105,1,0.20833333333333334,2,0.3157894736842105,0.03725900900900901,0.017069701280227667,SLD4,243.78174448013306,10.0,0.025016001815938826,0.4,575,272.9288378378379,0.05263157894736839,0.06603773584905659,1.0,12.0,90,0.631578947368421,291.13888888888897,10,,5,912,1.0156915,5.25,T_0.233_090,11,4.104499274310598,0.9,1.0,0.233,92.0,15,888,0.003952569169960474,190,35.0,13,,12,0.3,18.0,0.2815126050420168,2.0,266.0,9,10.5,1.027027027027027,0.22035928143712574,176,24,D_RandomBG,14.0,0.17413684210526317,0.7473684210526316,-3,0.26096491228070173,0.4813963963963964,0.9736842105263158,912,0.21396396396396397,0.6486486486486487,681.6,681.6,1.0156915187835693,435.98989474773407,0.04700094831673776,38,1.0,0.06666666666666667,0.0,0.8333333333333334,417.5,252.0,0.3157894736842105,1.788443575533052,12.0,1.0
5.0,0.17329375000000002,762,7,0.21600877192982457,0.30625,1,0.17543859649122806,4,0.30625,0.031224099099099102,0.0,SLD4,253.43859910964966,8.0,0.02157569877177551,0.0,591,271.68925657894744,0.040570175438596506,0.01371672967502957,1.0,6.0,0,1.5416666666666667,753.8055555555555,5,,6,912,1.3871124,8.210526315789474,T_0.233_000,5,5.879069767441861,0.85625,0.6976744186046512,0.233,79.5,13,888,0.004524886877828055,160,18.0,9,,6,0.5,12.0,0.41624365482233505,1.0,233.0,1,16.42105263157895,1.0,0.2056921086675291,182,38,D_RandomBG,13.0,0.17329375000000002,0.74375,-4,0.22184684684684686,0.6154276315789474,0.8875,888,0.18018018018018017,1.5416666666666667,678.3000000000001,678.3000000000001,1.3871124982833862,374.77669167518616,0.041666666666666685,24,1.0,0.07142857142857142,0.0,1.3333333333333333,386.5,220.0,0.30625,1.4787672161691512,6.0,0.4954128440366973
13.0,0.1359279661016949,779,17,0.1347517730496454,0.2076271186440678,2,0.1673758865248227,1,0.2076271186440678,0.023245652173913042,0.033333333333333215,SLD4,308.55129647254944,4.0,0.00857561450982347,0.0,553,265.5362929020524,0.0326241134751773,0.16156573922531375,1.0,15.0,0,1.5666666666666667,92.08888888888887,13,,5,1410,2.8165748,7.526315789473684,T_0.289_000,13,3.4499999999999993,0.6101694915254238,0.8333333333333334,0.289,86.5,15,1380,0.3333333333333333,236,18.0,14,,15,1.0,22.0,0.21052631578947367,2.0,10.0,12,15.052631578947368,1.0217391304347827,0.7238493723849372,185,47,D_RandomBG,8.0,0.1359279661016949,0.4703389830508475,-1,0.1347517730496454,0.4418441022907227,0.6864406779661016,1410,0.17101449275362318,1.5333333333333334,663.1779661016949,663.1779661016949,2.816574811935425,331.32084822654724,0.03626271970397779,30,1.0,0.1111111111111111,0.0,0.26666666666666666,119.5,2.0,0.2076271186440678,1.07379502862022,15.0,1.0
5.0,0.11663013698630137,799,9,0.09662337662337663,0.13356164383561644,4,0.15168831168831168,1,0.13356164383561644,0.01769142857142857,0.0,SLD4,447.9238796234131,10.0,0.0005225277571481723,0.3,121,261.41446934709126,0.05506493506493505,0.11957671957671961,1.0,7.0,0,1.5714285714285714,1757.6734693877554,5,,5,1925,5.14081,6.0,T_0.344_000,3,6.851851851851852,0.4349315068493151,1.0,0.344,155.5,3,1925,0.006289308176100629,292,25.0,2,,7,0.6,11.0,0.6559139784946236,2.0,167.0,4,12.0,1.0,1.8848484848484848,151,55,D_RandomBG,9.0,0.11663013698630137,0.339041095890411,3,0.09662337662337663,0.588042519124711,0.5136986301369864,1925,0.15168831168831168,1.5714285714285714,652.6541095890411,652.6541095890411,5.140810012817383,371.7472540140152,0.05506493506493505,35,1.0,0.1,0.0,1.4285714285714286,82.5,158.0,0.13356164383561644,0.8299339930850694,7.0,1.0
2.0,0.12211284046692608,807,8,0.11051693404634581,0.22178988326848248,6,0.1527035056446821,3,0.22178988326848248,0.019020000000000002,0.030303030303030276,SLD4,396.16652023792267,6.0,0.03959452978979827,0.3333333333333333,528,259.69386458866535,0.04218657159833629,0.010901001112347097,1.0,5.0,0,1.5454545454545454,1204.96,2,,6,1683,2.2638197,6.84,T_0.317_000,1,0.008602150537635467,0.6653696498054474,1.0,0.317,45.5,7,1650,0.16666666666666666,257,24.0,4,,5,0.6666666666666666,7.0,0.46774193548387094,3.0,6.0,2,13.68,1.02,0.6791044776119403,124,51,D_RandomBG,1.0,0.12211284046692608,0.3852140077821012,6,0.11051693404634581,0.6129909162580255,0.754863813229572,1683,0.15575757575757576,1.5151515151515151,648.3151750972763,648.3151750972763,2.263819456100464,377.86500465869904,0.04524064171122995,33,1.0,0.5,0.0,1.2,67.0,5.0,0.22178988326848248,0.9538034774664138,5.0,1.0
2.0,0.13005,839,2,0.06666666666666667,0.2,1,0.15602836879432624,3,0.2,0.02073260869565217,10.216666666666667,SLD4,316.6518015861511,2.0,0.03836750035750636,0.0,759,254.0064070305273,0.08936170212765958,0.35650623885918004,0.0,2.0,180,11.75,0.0,2,,4,1410,4.677273,94.0,T_0.289_180,1,11.764705882352942,0.4909090909090909,0.0,0.289,0.0,7,1380,0.004975124378109453,220,0.0,4,,2,1.0,0.0,0.5,0.0,234.0,2,188.0,0.13623188405797101,0.0,139,47,D_RandomBG,34.0,0.13005,0.45,-2,0.5,0.34401171754548265,0.5409090909090909,188,0.15942028985507245,1.5333333333333334,634.5,634.5,4.677272796630859,184.0,0.34057971014492755,30,1.0,0.02857142857142857,0.0,1.0,607.0,200.0,0.2,0.5810799088409396,2.0,0.0
2.0,0.14455384615384617,845,8,0.13756613756613756,0.2564102564102564,2,0.17195767195767195,2,0.2564102564102564,0.025463414634146343,1.1064814814814814,SLD4,280.2670257091522,8.0,0.013158539390197399,0.0,213,251.47592331516722,0.03439153439153439,0.24701837115630215,1.0,5.0,180,2.625,1485.7599999999998,2,,7,1134,2.577603,8.0,T_0.261_180,3,5.325925925925926,0.6051282051282051,0.9,0.261,42.5,7,1107,0.017543859649122806,195,17.0,5,,5,0.875,10.0,0.6538461538461539,3.0,59.0,1,16.0,0.6070460704607046,0.08611955420466058,141,42,D_RandomBG,3.0,0.14455384615384617,0.5538461538461539,-3,0.23214285714285715,0.41884655091972167,0.6615384615384615,672,0.17615176151761516,1.5185185185185186,628.0615384615385,628.0615384615385,2.5776031017303467,317.03657722473145,0.05599109562524199,27,1.0,0.25,0.0,1.6,493.5,56.0,0.2564102564102564,1.131194711267022,5.0,1.0
3.0,0.18539999999999998,853,3,0.1976911976911977,0.40714285714285714,1,0.20202020202020202,5,0.40714285714285714,0.03745454545454545,0.0,SLD4,222.12489008903503,7.0,0.007888132942687087,0.14285714285714285,148,249.88224675324676,0.004329004329004321,0.007495420804010444,0.0,3.0,0,1.5714285714285714,1350.2222222222222,3,,6,693,0.7685271,6.526315789473684,T_0.206_000,2,11.469777306468716,0.9428571428571428,0.5609756097560976,0.206,9.0,12,693,0.002785515320334262,140,18.0,7,,3,0.8571428571428571,5.0,0.6642335766423357,0.0,376.0,3,13.052631578947368,1.0,0.029079159935379646,136,33,D_RandomBG,18.0,0.18539999999999998,0.9,-4,0.1976911976911977,0.6704112554112555,0.9714285714285714,693,0.20202020202020202,1.5714285714285714,623.7,623.7,0.7685271501541138,281.48022878170013,0.004329004329004321,21,1.0,0.05263157894736842,0.0,2.3333333333333335,309.5,358.0,0.40714285714285714,1.2672160633095801,3.0,0.3048543689320388
10.0,0.11436862745098039,888,10,0.10398098633392751,0.21176470588235294,5,0.15151515151515152,0,0.21176470588235294,0.018227499999999997,0.6548913043478262,SLD4,393.0954530239105,4.0,0.009431492460598045,0.0,644,243.1326044040146,0.04753416518122401,0.5753541559993173,0.0,10.0,180,2.217391304347826,716.45,10,,5,1683,3.132051,8.555555555555555,T_0.317_180,5,18.276497695852534,0.49019607843137253,1.0,0.317,20.0,5,1600,0.003355704697986577,255,17.0,5,,10,1.0,14.0,0.4342857142857143,0.0,300.0,5,17.11111111111111,0.733125,0.3007518796992481,135,51,D_RandomBG,3.0,0.11436862745098039,0.3607843137254902,5,0.14919011082693948,0.4210073400242838,0.5725490196078431,1173,0.159375,1.5625,607.2,607.2,3.1320509910583496,326.45079040527344,0.010184889173060513,33,1.0,0.25,0.0,0.4,66.5,297.0,0.21176470588235294,0.8304618837334062,10.0,1.0
7.0,0.17487769784172663,934,11,0.2453102453102453,0.37410071942446044,1,0.20057720057720058,1,0.37410071942446044,0.03617261904761905,0.0,SLD4,207.63960909843445,10.0,0.020261517812839358,0.0,576,235.64729775919528,0.044733044733044736,0.055474193405227856,1.0,9.0,180,1.5238095238095237,279.87654320987656,7,,4,693,0.96834534,5.333333333333333,T_0.206_180,8,6.706430568499535,0.9424460431654677,1.0,0.206,85.0,10,672,0.005235602094240838,139,23.0,9,,9,0.8,14.0,0.3235294117647059,2.0,198.0,7,10.666666666666666,1.0,0.29360967184801384,194,33,D_RandomBG,8.0,0.17487769784172663,0.8489208633093526,-2,0.25297619047619047,0.5440574164045388,0.9568345323741008,672,0.20684523809523808,1.5238095238095237,588.3021582733813,588.3021582733813,0.9683453440666199,310.0487698316574,0.046130952380952384,21,1.0,0.1111111111111111,0.0,1.1111111111111112,289.5,190.0,0.37410071942446044,1.4932062874606669,9.0,1.0
10.0,0.17043165467625898,962,20,0.2756132756132756,0.381294964028777,1,0.20057720057720058,2,0.381294964028777,0.03525297619047619,0.02116935483870963,SLD4,210.81118178367615,11.0,0.02240006499899716,0.6363636363636364,435,229.62483199364263,0.07503607503607501,0.04418401790116433,1.0,15.0,90,0.6774193548387096,145.3955555555555,10,,4,693,0.8674252,5.064516129032258,T_0.206_090,14,6.882352941176471,0.9064748201438849,1.0,0.206,127.0,14,672,0.0031847133757961785,139,30.0,12,,15,0.0,18.0,0.24083769633507854,5.0,327.0,16,10.129032258064516,0.96875,0.41707717569786534,173,21,D_RandomBG,14.0,0.17043165467625898,0.8273381294964028,-2,0.29339477726574503,0.4778374953995748,0.9568345323741008,651,0.20684523809523808,0.65625,573.3453237410072,573.3453237410072,0.8674251437187195,357.3624783754349,0.08654953917050695,33,1.0,0.06666666666666667,0.0,0.7333333333333333,304.5,313.0,0.381294964028777,1.6951780040877638,15.0,1.0
-1.0,0.16746762589928058,978,13,0.24963924963924963,0.3237410071942446,1,0.20057720057720058,4,0.3237410071942446,0.03463988095238095,0.20170454545454547,SLD4,210.81118178367615,5.0,0.018893574415256797,0.8,98,225.63670371235483,0.04906204906204906,0.021046911003869462,1.0,6.0,90,0.45454545454545453,158.13888888888889,-1,,4,693,1.0056884,4.0,T_0.206_090,5,5.321377331420372,0.8848920863309353,1.0,0.206,144.0,5,672,0.005434782608695652,139,34.0,1,,6,0.0,7.0,0.2543352601156069,7.0,190.0,9,8.0,0.7366071428571429,0.4729064039408867,67,21,D_RandomBG,7.0,0.16746762589928058,0.8129496402877698,-2,0.34949494949494947,0.4784390409750122,0.9640287769784173,495,0.20684523809523808,0.65625,563.3741007194245,563.3741007194245,1.0056884288787842,326.93607234954834,0.1426497113997114,33,1.0,0.125,0.0,0.8333333333333334,304.5,183.0,0.3237410071942446,1.5508478705130249,6.0,1.0
9.0,0.23460410557184752,68,21,0.13528963414634146,0.30791788856304986,6,0.12995426829268292,4,0.30791788856304986,0.03048780487804878,0.2675958188153309,SLD7,575.6223644018173,15.0,0.022457700864174868,0.13333333333333333,273,615.8664231533612,0.005335365853658541,0.11133681133681134,1.0,15.0,0,1.8285714285714285,895.1555555555555,9,,8,2624,2.5930393,7.309523809523809,T_0.400_000,9,17.993506493506494,0.6832844574780058,1.0,0.4,119.5,9,2624,0.0013513513513513514,341,41.0,5,,15,0.8666666666666667,25.0,0.2563380281690141,6.0,777.0,13,14.619047619047619,0.8536585365853658,0.2153153153153153,70,64,D_RandomBG,38.0,0.23460410557184752,0.5865102639296188,4,0.15848214285714285,0.44208355472222505,0.7272727272727273,2240,0.12995426829268292,1.5609756097560976,1539.0029325513196,1539.0029325513196,2.5930392742156982,672.5756816864014,0.028527874564459932,41,1.0,0.02564102564102564,0.0,1.0,555.0,739.0,0.30791788856304986,1.1684321584435609,15.0,1.0
5.0,0.23125,83,21,0.14329268292682926,0.25,5,0.12195121951219512,6,0.25,0.028648857917150602,0.0,SLD7,533.7228692770004,20.0,0.017238356601164295,0.5,162,607.0918373983741,0.021341463414634138,0.040172440962607775,1.0,13.0,90,0.6507936507936508,727.9171597633135,5,,7,2624,2.6053538,6.122448979591836,T_0.400_090,8,8.872549019607845,0.70625,1.0,0.4,351.5,8,2583,0.002207505518763797,320,48.0,2,,13,0.3,20.0,0.2632978723404255,8.0,493.0,14,12.244897959183673,1.0,0.6563958916900093,483,41,D_RandomBG,41.0,0.23125,0.578125,3,0.14556716995741387,0.4863956639566396,0.76875,2583,0.12388695315524584,0.6507936507936508,1517.0,1517.0,2.605353832244873,705.2274829149246,0.02168021680216803,64,1.0,0.023809523809523808,0.0,1.5384615384615385,535.5,452.0,0.25,1.3213364528865894,13.0,1.0
6.0,0.2206451612903226,126,20,0.14519817073170732,0.25483870967741934,7,0.11814024390243902,7,0.25483870967741934,0.0264808362369338,0.36966463414634143,SLD7,521.5218585729599,21.0,0.0339482252911196,0.14285714285714285,1222,579.2261472133881,0.027057926829268303,0.16326308394801547,1.0,13.0,180,1.90625,632.2130177514792,6,,7,2624,2.368262,6.145833333333333,T_0.400_180,6,21.73340358271865,0.667741935483871,1.0,0.4,202.5,8,2583,0.001088139281828074,310,47.0,1,,13,0.47619047619047616,26.0,0.2073490813648294,7.0,965.0,13,12.291666666666666,0.7557104142469996,3.292682926829268,758,64,D_RandomBG,47.0,0.2206451612903226,0.5516129032258065,7,0.19518442622950818,0.4220733126360311,0.7451612903225806,1952,0.1200154858691444,1.5365853658536586,1447.4322580645162,1447.4322580645162,2.36826229095459,708.8254623413086,0.07516894036036378,41,1.0,0.020833333333333332,0.0,1.6153846153846154,61.5,918.0,0.25483870967741934,1.3591481367259801,13.0,1.0
