Euler_Number,CoverageScaleScore,sld_rank,candidate_contour_count,candidate_edge_density,template_alignment_quality,template_component_count,template_edge_density,hole_count_difference,coverage_r0,normalized_score_c,aspect_ratio_difference,sld_name,template_total_contour_perimeter,Stroke_Count,shape_similarity,Vertical_Stroke_Ratio,x,CombinedScore,density_difference,Graph_Density_Difference,Contour_Hierarchy_Depth,Connected_Component_Count,rotation,candidate_aspect_ratio,Component_Area_Variance,candidate_euler,candidate_id,template_contour_count,template_area,localized_chamfer_residual,Average_Branch_Length,template_id,component_difference,Degree_Distribution_Difference,coverage_r2,Endpoint_Matching_Ratio,scale,candidate_total_contour_area,topology_difference,template_bbox_area,Junction_Similarity,edge_count,Branch_Point_Count,euler_difference,fp_class,candidate_component_count,Horizontal_Stroke_Ratio,Endpoint_Count,Largest_Component_Ratio,Hole_Count,Graph_Edit_Distance_Approx,contour_difference,Maximum_Branch_Length,bbox_area_ratio,contour_area_ratio,y,template_width,group,Node_Count_Difference,normalized_score_a,coverage_r1,template_euler,candidate_foreground_ratio,VerificationScore,coverage_r3,candidate_bbox_area,template_foreground_ratio,template_aspect_ratio,normalized_score_b,CoverageAreaScore,chamfer_score,candidate_total_contour_perimeter,occupancy_difference,template_height,largest_component_ratio,Endpoint_Similarity,Branch_Length_Variance,Stroke_Density,template_total_contour_area,Edge_Count_Difference,edge_overlap_ratio,contour_perimeter_ratio,Loop_Count,Junction_Matching_Ratio,Stroke_Similarity
6.0,0.19,505,16,0.12614329268292682,0.228125,5,0.12195121951219512,3,0.228125,0.02353852109949671,0.04141865079365081,SLD7,533.7228692770004,12.0,0.023169419325978935,0.8333333333333334,1725,498.8645421859644,0.004192073170731697,0.3046153846153846,1.0,11.0,90,0.609375,990.4462809917353,6,,7,2624,2.8147047,17.764705882352942,T_0.400_090,6,6.746666666666667,0.6,0.9259259259259259,0.4,144.0,6,2583,0.01282051282051282,320,16.0,3,,11,0.16666666666666666,9.0,0.31419939577039274,5.0,79.0,9,35.529411764705884,0.9663182346109176,0.2689075630252101,345,41,A_TrueMR,2.0,0.19,0.475,3,0.1326121794871795,0.5075703099407368,0.678125,2496,0.12388695315524584,0.6507936507936508,1246.3999999999999,1246.3999999999999,2.814704656600952,642.9360724687576,0.00872522633193365,64,1.0,0.3333333333333333,0.0,1.0909090909090908,535.5,77.0,0.228125,1.2046253017782453,11.0,1.0,0.09090909090909091
4.0,0.2028,514,4,0.06798245614035088,0.41935483870967744,3,0.13596491228070176,0,0.41935483870967744,0.028041034790365748,0.010734463276836137,SLD7,492.45079135894775,6.0,0.0868455434826062,0.6666666666666666,18,497.6407001812898,0.06798245614035088,0.7561576354679803,0.0,4.0,270,0.6333333333333333,535.6875,4,,3,2280,4.556129,30.8,T_0.372_270,1,0.8275862068965516,0.567741935483871,0.2413793103448276,0.372,2.0,1,2242,0.012658227848101266,310,4.0,1,,4,0.3333333333333333,3.0,0.4,0.0,100.0,1,61.6,1.0169491525423728,0.02531645569620253,406,38,A_TrueMR,22.0,0.2028,0.5451612903225806,3,0.06798245614035088,0.7560056784936644,0.6,2280,0.13826940231935772,0.6440677966101694,1242.967741935484,1242.967741935484,4.556128978729248,300.48528122901917,0.07028694617900684,60,1.0,0.043478260869565216,0.0,1.5,79.0,78.0,0.41935483870967744,0.6101833655294001,4.0,0.21212121212121213,0.2
3.0,0.204,499,3,0.06798245614035088,0.41935483870967744,3,0.13596491228070176,0,0.41935483870967744,0.028206958073148974,0.010734463276836137,SLD7,492.45079135894775,4.0,0.06524073017771218,0.5,18,500.6066356651607,0.06798245614035088,0.7561576354679803,0.0,3.0,270,0.6333333333333333,2568.2222222222226,3,,3,2280,3.4967742,25.5,T_0.372_270,0,0.1724137931034484,0.5774193548387097,0.27586206896551724,0.372,2.5,0,2242,0.013888888888888888,310,5.0,0,,3,0.5,3.0,0.7935483870967742,0.0,92.0,0,51.0,1.0169491525423728,0.03164556962025317,754,38,A_TrueMR,21.0,0.204,0.5483870967741935,3,0.06798245614035088,0.7960056784936644,0.6225806451612903,2280,0.13826940231935772,0.6440677966101694,1250.3225806451612,1250.3225806451612,3.496774196624756,303.55634891986847,0.07028694617900684,60,1.0,0.045454545454545456,0.0,1.3333333333333333,79.0,71.0,0.41935483870967744,0.6164196590733185,3.0,0.2828282828282828,0.3333333333333333
6.0,0.24750000000000003,30,6,0.07850609756097561,0.3125,5,0.12195121951219512,2,0.3125,0.03066202090592335,0.010168650793650813,SLD7,533.7228692770004,6.0,0.04433543959484132,0.3333333333333333,1712,649.8323706445993,0.04344512195121951,0.717948717948718,0.0,6.0,90,0.640625,820.2222222222222,6,,7,2624,3.128653,201.0,T_0.400_090,1,5.333333333333333,0.665625,0.1111111111111111,0.4,2.5,5,2583,0.010309278350515464,320,0.0,3,,6,0.6666666666666666,3.0,0.38349514563106796,0.0,120.0,1,402.0,1.0158730158730158,0.004668534080298786,183,41,A_TrueMR,24.0,0.24750000000000003,0.61875,3,0.07850609756097561,0.6539510743321719,0.709375,2624,0.12388695315524584,0.6507936507936508,1623.6000000000001,1623.6000000000001,3.128653049468994,397.0710676908493,0.04538085559427023,64,1.0,0.04,0.0,1.0,535.5,96.0,0.3125,0.7439648749335691,6.0,0.030303030303030304,0.2
4.0,0.17500000000000002,800,4,0.05983231707317073,0.396875,5,0.12195121951219512,2,0.396875,0.021680216802168025,0.2757936507936508,SLD7,533.7228692770004,2.0,0.10437558965521312,1.0,3,459.5882871842335,0.06211890243902439,0.717948717948718,0.0,4.0,90,0.375,657.6875,4,,7,2624,5.809375,30.2,T_0.400_090,1,2.333333333333333,0.4625,0.2222222222222222,0.4,5.0,3,2583,0.011764705882352941,320,4.0,1,,4,0.0,2.0,0.40764331210191085,0.0,105.0,3,60.4,0.59465737514518,0.009337068160597572,163,41,A_TrueMR,21.0,0.17500000000000002,0.4375,3,0.10221354166666667,0.6471453070557491,0.490625,1536,0.12388695315524584,0.6507936507936508,1148.0,1148.0,5.809374809265137,304.28427052497864,0.021673411488579167,64,1.0,0.045454545454545456,0.0,0.5,535.5,84.0,0.396875,0.5701166055282073,4.0,0.15151515151515152,1.0
4.0,0.22047876447876447,535,4,0.08727272727272728,0.47104247104247104,5,0.13454545454545455,0,0.47104247104247104,0.030213756613756613,0.011784511784511786,SLD7,440.7523070573807,5.0,0.022238180804656116,0.6,7,493.9812425724427,0.04727272727272727,0.27076923076923076,0.0,4.0,90,0.6363636363636364,348.5,4,,5,1925,2.9018228,164.0,T_0.344_090,1,6.769230769230769,0.6718146718146718,0.0,0.344,2.0,1,1890,0.011235955056179775,259,0.0,1,,4,0.4,0.0,0.39285714285714285,0.0,114.0,1,328.0,1.0185185185185186,0.042105263157894736,732,35,A_TrueMR,26.0,0.22047876447876447,0.640926640926641,5,0.08727272727272728,0.7795484315484316,0.7065637065637066,1925,0.13703703703703704,0.6481481481481481,1233.783783783784,1233.783783783784,2.901822805404663,327.3137083053589,0.04976430976430976,55,1.0,0.037037037037037035,0.0,1.25,47.5,88.0,0.47104247104247104,0.7426250596182281,4.0,0.0,0.25
4.0,0.21740613026819924,773,20,0.20320855614973263,0.32950191570881227,5,0.15508021390374332,7,0.32950191570881227,0.035464375,0.14980392156862748,SLD7,399.9238795042038,14.0,0.038660423370943886,1.0,6,461.9774969620137,0.0481283422459893,0.11219926125586505,1.0,12.0,270,0.49019607843137253,927.25,4,,6,1683,1.2948884,7.325,T_0.317_270,7,12.203703703703704,0.7969348659003831,1.0,0.317,313.0,7,1600,0.0022727272727272726,261,39.0,0,,12,0.0,15.0,0.30994152046783624,8.0,457.0,14,14.65,0.796875,4.201342281879195,226,33,A_TrueMR,18.0,0.21740613026819924,0.685823754789272,4,0.26823529411764707,0.468242063126191,0.89272030651341,1275,0.163125,0.64,1154.2413793103449,1154.2413793103449,1.2948884963989258,646.132030248642,0.10511029411764708,51,1.0,0.05263157894736842,0.0,1.1666666666666667,74.5,439.0,0.32950191570881227,1.6156375334467872,12.0,1.0,0.07692307692307693
4.0,0.2025,300,4,0.07545731707317073,0.440625,5,0.12195121951219512,2,0.440625,0.025087108013937282,0.010168650793650813,SLD7,533.7228692770004,7.0,0.06952479306600007,0.42857142857142855,3,531.7867014372822,0.04649390243902439,0.717948717948718,0.0,4.0,90,0.640625,897.25,4,,7,2624,5.2981253,192.0,T_0.400_090,1,6.333333333333333,0.528125,0.07407407407407407,0.4,2.0,3,2583,0.010101010101010102,320,0.0,1,,4,0.5714285714285714,2.0,0.43434343434343436,0.0,123.0,3,384.0,1.0158730158730158,0.003734827264239029,681,41,A_TrueMR,25.0,0.2025,0.50625,3,0.07545731707317073,0.71116906213705,0.55,2624,0.12388695315524584,0.6507936507936508,1328.3999999999999,1328.3999999999999,5.298125267028809,386.48528122901917,0.04842963608207511,64,1.0,0.038461538461538464,0.0,1.75,535.5,98.0,0.440625,0.7241310115726642,4.0,0.010101010101010102,0.16666666666666666
6.0,0.19,507,20,0.12995426829268292,0.190625,5,0.12195121951219512,5,0.190625,0.02353852109949671,0.2445436507936508,SLD7,533.7228692770004,10.0,0.022209844547383284,1.0,1727,498.8062819842758,0.008003048780487798,0.10957433371226477,1.0,13.0,90,0.40625,420.4852071005917,6,,7,2624,2.2707267,19.733333333333334,T_0.400_090,8,3.6321839080459766,0.646875,1.0,0.4,116.0,8,2583,0.01639344262295082,320,14.0,3,,13,0.0,15.0,0.187683284457478,7.0,62.0,13,39.46666666666667,0.6442121564072784,0.2166199813258637,289,41,A_TrueMR,2.0,0.19,0.475,3,0.2049278846153846,0.41046997379314454,0.7375,1664,0.12388695315524584,0.6507936507936508,1246.3999999999999,1246.3999999999999,2.2707266807556152,669.5046133995056,0.08104093146013877,64,1.0,0.3333333333333333,0.0,0.7692307692307693,535.5,60.0,0.190625,1.2544049579633714,13.0,1.0,0.1111111111111111
16.0,0.1896,747,20,0.14473684210526316,0.2161290322580645,3,0.13596491228070176,2,0.2161290322580645,0.026215878679750223,0.04406779661016946,SLD7,492.45079135894775,12.0,0.006826630730478012,0.75,554,465.0966279051922,0.008771929824561403,0.10757006484651135,1.0,18.0,270,0.6,613.3333333333334,16,,3,2280,1.89919,9.793103448275861,T_0.372_270,15,13.905747126436783,0.6419354838709678,1.0,0.372,57.0,15,2242,0.0019083969465648854,310,28.0,13,,18,0.16666666666666666,32.0,0.2909090909090909,2.0,554.0,17,19.586206896551722,0.9634255129348795,0.7215189873417721,154,38,A_TrueMR,31.0,0.1896,0.5096774193548387,3,0.1527777777777778,0.45136908929878916,0.7935483870967742,2160,0.13826940231935772,0.6440677966101694,1162.0645161290322,1162.0645161290322,1.8991899490356445,605.8477591276169,0.01450837545842007,60,1.0,0.03125,0.0,0.6666666666666666,79.0,523.0,0.2161290322580645,1.2302706580199483,18.0,1.0,0.09090909090909091
8.0,0.17712609970674487,749,8,0.07164634146341463,0.33724340175953077,6,0.12995426829268292,2,0.33724340175953077,0.02301829268292683,1.9945799457994577,SLD7,575.6223644018173,4.0,0.05797551074277796,0.0,442,465.05660367045755,0.05830792682926829,0.38359788359788355,0.0,8.0,0,3.5555555555555554,620.75,8,,8,2624,4.751938,163.0,T_0.400_000,2,4.30952380952381,0.5043988269794721,0.21428571428571427,0.4,18.0,6,2624,0.01020408163265306,341,0.0,4,,8,0.5,6.0,0.3617021276595745,0.0,119.0,0,326.0,0.43902439024390244,0.032432432432432434,327,64,A_TrueMR,22.0,0.17712609970674487,0.44281524926686217,4,0.16319444444444445,0.46286339993165326,0.5630498533724341,1152,0.12995426829268292,1.5609756097560976,1161.9472140762464,1161.9472140762464,4.7519378662109375,347.19595777988434,0.03324017615176153,41,1.0,0.043478260869565216,0.0,0.5,555.0,97.0,0.33724340175953077,0.6031662062690839,8.0,0.09345794392523364,0.3333333333333333
3.0,0.19920000000000002,580,3,0.06535087719298245,0.25161290322580643,3,0.13596491228070176,0,0.25161290322580643,0.02754326494201606,0.0847457627118644,SLD7,492.45079135894775,4.0,0.06464031599936768,0.5,1728,488.80052850016096,0.07061403508771931,0.5061576354679803,0.0,3.0,270,0.559322033898305,2560.888888888889,3,,3,2280,3.9928231,29.6,T_0.372_270,0,1.5775862068965516,0.5870967741935483,0.27586206896551724,0.372,2.0,0,2242,0.012658227848101266,310,4.0,0,,3,0.5,4.0,0.8120805369127517,0.0,99.0,0,59.2,0.868421052631579,0.02531645569620253,755,38,A_TrueMR,21.0,0.19920000000000002,0.535483870967742,3,0.07652799178222908,0.7320636293003995,0.6225806451612903,1947,0.13826940231935772,0.6440677966101694,1220.9032258064517,1220.9032258064517,3.9928231239318848,292.1421353816986,0.061741410537128644,60,1.0,0.045454545454545456,0.0,1.3333333333333333,79.0,78.0,0.25161290322580643,0.5932412750835768,3.0,0.21212121212121213,0.3333333333333333
3.0,0.19644970414201185,392,3,0.06821646341463415,0.39349112426035504,7,0.1288109756097561,2,0.39349112426035504,0.02530487804878049,0.125,SLD7,570.3502857685089,4.0,0.08100382407452203,0.5,17,515.8392938670147,0.06059451219512195,0.8,0.0,3.0,270,0.515625,654.8888888888889,3,,9,2624,5.0801063,85.5,T_0.400_270,4,6.0,0.5177514792899408,0.05555555555555555,0.4,9.0,4,2624,0.007936507936507936,338,1.0,2,,3,0.5,1.0,0.48044692737430167,0.0,159.0,6,171.0,0.8048780487804879,0.0594059405940594,95,41,A_TrueMR,34.0,0.19644970414201185,0.4911242603550296,5,0.08475378787878787,0.5921169972928886,0.5650887573964497,2112,0.1288109756097561,0.640625,1288.7100591715975,1288.7100591715975,5.080106735229492,342.28427052497864,0.04405718773096823,64,1.0,0.02857142857142857,0.0,1.3333333333333333,151.5,125.0,0.39349112426035504,0.6001299185180095,3.0,0.007936507936507936,0.3333333333333333
3.0,0.1940828402366864,425,3,0.06707317073170732,0.39644970414201186,7,0.1288109756097561,2,0.39644970414201186,0.025,0.140625,SLD7,570.3502857685089,4.0,0.08443558090486472,0.5,17,509.6273053741521,0.06173780487804878,0.8,0.0,3.0,270,0.5,654.8888888888889,3,,9,2624,5.0787125,84.0,T_0.400_270,4,6.0,0.514792899408284,0.05555555555555555,0.4,7.5,4,2624,0.007936507936507936,338,1.0,2,,3,0.5,1.0,0.48295454545454547,0.0,159.0,6,168.0,0.7804878048780488,0.04950495049504951,512,41,A_TrueMR,34.0,0.1940828402366864,0.48520710059171596,5,0.0859375,0.5898876551450426,0.5650887573964497,2048,0.1288109756097561,0.640625,1273.1834319526627,1273.1834319526627,5.078712463378906,338.8700569868088,0.0428734756097561,64,1.0,0.02857142857142857,0.0,1.3333333333333333,151.5,125.0,0.39644970414201186,0.5941437489247577,3.0,0.007936507936507936,0.3333333333333333
11.0,0.17514792899408285,794,15,0.13033536585365854,0.17159763313609466,7,0.1288109756097561,0,0.17159763313609466,0.0225609756097561,0.265625,SLD7,570.3502857685089,12.0,0.02670376625034457,1.0,3,459.86373389468184,0.0015243902439024404,0.16077705827937094,1.0,13.0,270,0.375,514.6745562130177,11,,9,2624,2.6643915,11.615384615384615,T_0.400_270,6,9.595744680851062,0.5562130177514792,1.0,0.4,118.5,6,2624,0.0037735849056603774,338,25.0,6,,13,0.0,22.0,0.1871345029239766,2.0,275.0,6,23.23076923076923,0.5853658536585366,0.7821782178217822,286,41,A_TrueMR,11.0,0.17514792899408285,0.4378698224852071,5,0.22265625,0.4592803570139991,0.6597633136094675,1536,0.1288109756097561,0.640625,1148.9704142011835,1148.9704142011835,2.6643917560577393,657.7472541332245,0.0938452743902439,64,1.0,0.08333333333333333,0.0,0.9230769230769231,151.5,264.0,0.17159763313609466,1.1532338468927985,13.0,1.0,0.09090909090909091
7.0,0.17829912023460412,715,7,0.06211890243902439,0.36363636363636365,6,0.12995426829268292,2,0.36363636363636365,0.023170731707317073,0.6459209419680403,SLD7,575.6223644018173,2.0,0.09768686679308794,0.0,670,468.1796395650254,0.06783536585365853,0.716931216931217,0.0,7.0,0,2.206896551724138,715.0612244897959,7,,8,2624,5.364391,26.333333333333332,T_0.400_000,1,6.357142857142857,0.4809384164222874,0.5357142857142857,0.4,3.0,5,2624,0.3333333333333333,341,5.0,3,,7,1.0,10.0,0.39263803680981596,0.0,15.0,1,52.666666666666664,0.7073170731707317,0.005405405405405406,487,64,A_TrueMR,13.0,0.17829912023460412,0.44574780058651026,4,0.08782327586206896,0.5379134490404466,0.5249266862170088,1856,0.12995426829268292,1.5609756097560976,1169.6422287390028,1169.6422287390028,5.364390850067139,313.4558436870575,0.04213099243061395,41,1.0,0.07142857142857142,0.0,0.2857142857142857,555.0,2.0,0.36363636363636365,0.5445511902804516,7.0,0.9813084112149533,1.0
12.0,0.19870967741935486,364,32,0.12347560975609756,0.2064516129032258,7,0.11814024390243902,10,0.2064516129032258,0.023848238482384824,0.19314436387607126,SLD7,521.5218585729599,10.0,0.01048815290551397,0.1,1184,521.6655202105275,0.005335365853658541,0.022107892107892102,1.0,22.0,180,1.7297297297297298,320.38016528925624,12,,7,2624,1.8776445,9.615384615384615,T_0.400_180,15,7.585164835164835,0.6548387096774193,1.0,0.4,153.5,15,2583,0.0034129692832764505,310,25.0,5,,22,0.9,31.0,0.24074074074074073,10.0,322.0,25,19.23076923076923,0.9167634533488193,2.4959349593495936,4,64,A_TrueMR,30.0,0.19870967741935486,0.4967741935483871,7,0.13682432432432431,0.4188777702339858,0.8064516129032258,2368,0.1200154858691444,1.5365853658536586,1303.5354838709677,1303.5354838709677,1.877644419670105,606.4579317569733,0.016808838455179914,41,1.0,0.03225806451612903,0.0,0.45454545454545453,61.5,292.0,0.2064516129032258,1.1628619621360146,22.0,1.0,0.1111111111111111
5.0,0.22180694980694982,517,17,0.1787012987012987,0.3127413127413127,5,0.13454545454545455,6,0.3127413127413127,0.030395767195767198,0.17542087542087542,SLD7,440.7523070573807,19.0,0.03332693007884352,0.9473684210526315,1731,496.76800802800807,0.04415584415584414,0.09348416289592759,1.0,11.0,90,0.4727272727272727,546.7438016528927,5,,5,1925,1.3611146,8.657142857142857,T_0.344_090,6,11.807692307692307,0.7876447876447876,1.0,0.344,119.0,6,1890,0.0025252525252525255,259,34.0,0,,11,0.0,18.0,0.2063953488372093,6.0,421.0,12,17.314285714285713,0.7566137566137566,2.5052631578947366,244,35,A_TrueMR,26.0,0.22180694980694982,0.6447876447876448,5,0.24055944055944056,0.4692025692025692,0.8918918918918919,1430,0.13703703703703704,0.6481481481481481,1241.2162162162163,1241.2162162162163,1.3611146211624146,671.6467492580414,0.10352240352240352,55,1.0,0.037037037037037035,0.0,1.7272727272727273,47.5,395.0,0.3127413127413127,1.5238643984468152,11.0,1.0,0.05555555555555555
6.0,0.18659424920127793,812,8,0.09956140350877193,0.34185303514376997,2,0.13728070175438598,1,0.34185303514376997,0.02604995539696699,0.44736842105263164,SLD7,492.45079159736633,8.0,0.006137081361711816,0.375,486,457.7525724637309,0.03771929824561404,0.7234848484848485,1.0,7.0,180,2.0,298.81632653061223,6,,2,2280,4.1000514,196.0,T_0.372_180,5,5.848484848484848,0.5718849840255591,0.12121212121212122,0.372,101.5,5,2242,0.0070921985815602835,313,0.0,4,,7,0.5,4.0,0.28193832599118945,1.0,169.0,6,392.0,0.8028545941123997,1.2228915662650603,342,60,A_TrueMR,29.0,0.18659424920127793,0.5015974440894568,2,0.12611111111111112,0.492839090243795,0.6293929712460063,1800,0.13960749330954506,1.5526315789473684,1143.6421725239616,1143.6421725239616,4.1000518798828125,429.379723072052,0.013496382198433937,38,1.0,0.03333333333333333,0.0,1.1428571428571428,83.0,140.0,0.34185303514376997,0.8719241199293635,7.0,0.0410958904109589,0.14285714285714285
6.0,0.20760701754385963,743,6,0.08103896103896104,0.45614035087719296,5,0.14805194805194805,1,0.45614035087719296,0.030736623376623372,0.0,SLD7,445.37972354888916,3.0,0.061563838722521025,0.6666666666666666,19,465.1457765322397,0.06701298701298701,0.1968253968253968,0.0,6.0,270,0.6363636363636364,487.6666666666667,6,,6,1925,3.082709,25.166666666666668,T_0.344_270,1,6.4,0.656140350877193,0.2777777777777778,0.344,3.0,3,1925,0.005681818181818182,285,5.0,2,,6,0.3333333333333333,5.0,0.36538461538461536,0.0,201.0,0,50.333333333333336,1.0,0.03773584905660377,360,35,A_TrueMR,26.0,0.20760701754385963,0.6035087719298246,4,0.08103896103896104,0.7400369104579632,0.7157894736842105,1925,0.14805194805194805,0.6363636363636364,1161.7543859649122,1161.7543859649122,3.0827090740203857,299.79898953437805,0.06701298701298701,55,1.0,0.037037037037037035,0.0,0.5,79.5,175.0,0.45614035087719296,0.6731312039657082,6.0,0.11616161616161616,0.5
8.0,0.19741935483870968,380,8,0.06859756097560976,0.3935483870967742,7,0.11814024390243902,0,0.3935483870967742,0.023693379790940765,1.3725055432372506,SLD7,521.5218585729599,3.0,0.05263911868483809,0.3333333333333333,658,518.3683416337137,0.04954268292682926,0.6626923076923077,0.0,8.0,180,2.909090909090909,618.75,8,,7,2624,5.2930884,33.6,T_0.400_180,1,7.8173076923076925,0.5387096774193548,0.6153846153846154,0.4,9.0,1,2583,0.02702702702702703,310,4.0,1,,8,0.6666666666666666,12.0,0.3611111111111111,0.0,46.0,1,67.2,0.5451025938830817,0.14634146341463414,84,64,A_TrueMR,10.0,0.19741935483870968,0.4935483870967742,7,0.1278409090909091,0.5665908948993136,0.5645161290322581,1408,0.1200154858691444,1.5365853658536586,1295.0709677419354,1295.0709677419354,5.293088436126709,341.7401144504547,0.007825423221764688,41,1.0,0.09090909090909091,0.0,0.375,61.5,36.0,0.3935483870967742,0.6552747671699861,8.0,1.0,0.5
1.0,0.17419354838709677,821,1,0.056402439024390245,0.3741935483870968,7,0.11814024390243902,0,0.3741935483870968,0.020905923344947733,2.596747967479675,SLD7,521.5218585729599,4.0,0.09077863759474447,0.5,528,457.30712235397704,0.06173780487804877,0.7876923076923077,0.0,1.0,180,4.133333333333334,0.0,1,,7,2624,6.231758,18.125,T_0.400_180,6,0.6923076923076925,0.4645161290322581,0.2692307692307692,0.4,4.0,6,2583,0.02040816326530612,310,7.0,6,,1,0.5,0.0,1.0,0.0,67.0,6,36.25,0.3600464576074332,0.06504065040650407,341,64,A_TrueMR,19.0,0.17419354838709677,0.43548387096774194,7,0.15913978494623657,0.37208564372510083,0.4967741935483871,930,0.1200154858691444,1.5365853658536586,1142.7096774193549,1142.7096774193549,6.231758117675781,292.6274166107178,0.03912429907709217,41,1.0,0.05,0.0,4.0,61.5,48.0,0.3741935483870968,0.5611028795829077,1.0,0.30434782608695654,0.3333333333333333
2.0,0.1703225806451613,944,2,0.04878048780487805,0.2,7,0.11814024390243902,0,0.2,0.020441347270615563,14.463414634146341,SLD7,521.5218585729599,2.0,0.09270461014747156,0.0,1239,447.08853030047584,0.06935975609756097,0.2123076923076923,0.0,2.0,180,16.0,0.0,2,,7,2624,6.435484,128.0,T_0.400_180,5,5.3076923076923075,0.4483870967741935,0.0,0.4,0.0,5,2583,0.014285714285714285,310,0.0,5,,2,1.0,0.0,0.5,0.0,95.0,5,256.0,0.09910956252419667,0.0,180,64,A_TrueMR,26.0,0.1703225806451613,0.4258064516129032,7,0.5,0.2701311459543167,0.4806451612903226,256,0.1200154858691444,1.5365853658536586,1117.316129032258,1117.316129032258,6.435483932495117,252.0,0.3799845141308556,41,1.0,0.037037037037037035,0.0,1.0,61.5,69.0,0.2,0.4832012232230256,2.0,0.0,1.0
2.0,0.1703225806451613,971,2,0.04878048780487805,0.2,7,0.11814024390243902,0,0.2,0.020441347270615563,14.463414634146341,SLD7,521.5218585729599,2.0,0.09270461014747156,0.0,1266,447.08853030047584,0.06935975609756097,0.2123076923076923,0.0,2.0,180,16.0,0.0,2,,7,2624,6.435484,128.0,T_0.400_180,5,5.3076923076923075,0.4483870967741935,0.0,0.4,0.0,5,2583,0.014285714285714285,310,0.0,5,,2,1.0,0.0,0.5,0.0,95.0,5,256.0,0.09910956252419667,0.0,180,64,A_TrueMR,26.0,0.1703225806451613,0.4258064516129032,7,0.5,0.2701311459543167,0.4806451612903226,256,0.1200154858691444,1.5365853658536586,1117.316129032258,1117.316129032258,6.435483932495117,252.0,0.3799845141308556,41,1.0,0.037037037037037035,0.0,1.0,61.5,69.0,0.2,0.4832012232230256,2.0,0.0,1.0
5.0,0.19491373801916934,653,5,0.0780701754385965,0.3865814696485623,2,0.13728070175438598,0,0.3865814696485623,0.027211418376449602,0.11403508771929838,SLD7,492.45079159736633,5.0,0.07557282746001528,0.6,43,478.24296632431435,0.05921052631578948,0.4568181818181818,0.0,5.0,180,1.6666666666666667,356.24,5,,2,2280,4.383258,40.0,T_0.372_180,3,5.181818181818182,0.5591054313099042,0.18181818181818182,0.372,14.5,3,2242,0.007352941176470588,313,3.0,3,,5,0.4,3.0,0.3089887640449438,0.0,162.0,3,80.0,0.9634255129348795,0.1746987951807229,502,60,A_TrueMR,27.0,0.19491373801916934,0.5239616613418531,2,0.0824074074074074,0.6498853009071236,0.6006389776357828,2160,0.13960749330954506,1.5526315789473684,1194.632587859425,1194.632587859425,4.383257865905762,337.29646277427673,0.057200085902137654,38,1.0,0.03571428571428571,0.0,1.0,83.0,135.0,0.3865814696485623,0.684934349846785,5.0,0.07534246575342465,0.25
2.0,0.186,831,2,0.07587719298245614,0.3741935483870968,3,0.13596491228070176,0,0.3741935483870968,0.025718108831400535,0.12740112994350272,SLD7,492.45079135894775,4.0,0.04272024738120342,0.5,18,456.43542513884495,0.06008771929824562,0.7561576354679803,0.0,2.0,270,0.5166666666666667,2970.25,2,,3,2280,4.03938,20.0,T_0.372_270,1,0.8275862068965516,0.5516129032258065,0.2413793103448276,0.372,14.5,1,2242,0.012658227848101266,310,7.0,1,,2,0.5,0.0,0.815028901734104,0.0,100.0,1,40.0,0.8296164139161463,0.18354430379746836,47,38,A_TrueMR,22.0,0.186,0.5,3,0.09301075268817205,0.7257085647415424,0.6161290322580645,1860,0.13826940231935772,0.6440677966101694,1140.0,1140.0,4.039380073547363,328.3259004354477,0.04525864963118567,60,1.0,0.043478260869565216,0.0,2.0,79.0,78.0,0.3741935483870968,0.6667181903178844,2.0,0.21212121212121213,0.3333333333333333
8.0,0.20527859237536658,266,20,0.12995426829268292,0.2756598240469208,6,0.12995426829268292,4,0.2756598240469208,0.026676829268292682,0.2675958188153309,SLD7,575.6223644018173,12.0,0.03472409847015073,0.08333333333333333,600,538.9178603180848,0.0,0.18141209124815683,1.0,14.0,0,1.8285714285714285,608.2295918367347,8,,8,2624,2.1939123,7.625,T_0.400_000,8,20.225995316159253,0.6480938416422287,1.0,0.4,81.5,8,2624,0.0013440860215053765,341,39.0,4,,14,0.9166666666666666,22.0,0.21407624633431085,6.0,776.0,12,15.25,0.8536585365853658,0.14684684684684685,401,64,A_TrueMR,33.0,0.20527859237536658,0.5131964809384164,4,0.15223214285714284,0.44472320853811814,0.7448680351906158,2240,0.12995426829268292,1.5609756097560976,1346.6275659824046,1346.6275659824046,2.1939122676849365,655.3208485841751,0.022277874564459926,41,1.0,0.029411764705882353,0.0,0.8571428571428571,555.0,743.0,0.2756598240469208,1.1384561982145707,14.0,1.0,0.09090909090909091
