Euler_Number,CoverageScaleScore,sld_rank,candidate_contour_count,candidate_edge_density,template_alignment_quality,template_component_count,template_edge_density,hole_count_difference,coverage_r0,normalized_score_c,aspect_ratio_difference,sld_name,template_total_contour_perimeter,Stroke_Count,shape_similarity,Vertical_Stroke_Ratio,x,CombinedScore,density_difference,Graph_Density_Difference,Contour_Hierarchy_Depth,Connected_Component_Count,rotation,candidate_aspect_ratio,Component_Area_Variance,candidate_euler,candidate_id,template_contour_count,template_area,localized_chamfer_residual,Average_Branch_Length,template_id,component_difference,Degree_Distribution_Difference,coverage_r2,Endpoint_Matching_Ratio,scale,candidate_total_contour_area,topology_difference,template_bbox_area,Junction_Similarity,edge_count,Branch_Point_Count,euler_difference,fp_class,candidate_component_count,Horizontal_Stroke_Ratio,Endpoint_Count,Largest_Component_Ratio,Hole_Count,Graph_Edit_Distance_Approx,contour_difference,Maximum_Branch_Length,bbox_area_ratio,contour_area_ratio,y,template_width,group,Node_Count_Difference,normalized_score_a,coverage_r1,template_euler,candidate_foreground_ratio,VerificationScore,coverage_r3,candidate_bbox_area,template_foreground_ratio,template_aspect_ratio,normalized_score_b,CoverageAreaScore,chamfer_score,candidate_total_contour_perimeter,occupancy_difference,template_height,largest_component_ratio,Endpoint_Similarity,Branch_Length_Variance,Stroke_Density,template_total_contour_area,Edge_Count_Difference,edge_overlap_ratio,contour_perimeter_ratio,Loop_Count,Junction_Matching_Ratio,Stroke_Similarity
2.0,0.15,825,2,0.05263157894736842,0.2,3,0.13596491228070176,0,0.2,0.020740410347903658,0.5774011299435028,SLD8,492.45079135894775,2.0,0.08774565816210911,1.0,40,368.05123967655607,0.08333333333333334,0.2438423645320197,0.0,2.0,270,0.06666666666666667,0.0,2,,3,2280,6.335484,120.0,T_0.372_270,1,6.827586206896552,0.4258064516129032,0.0,0.372,0.0,1,2242,0.01,310,0.0,1,,2,0.0,0.0,0.5,0.0,128.0,1,240.0,0.10704727921498662,0.0,11,38,E_PromotedNoise,29.0,0.15,0.4032258064516129,3,0.5,0.5155069878085043,0.4645161290322581,240,0.13826940231935772,0.6440677966101694,919.3548387096773,919.3548387096773,6.335484027862549,236.0,0.3617305976806423,60,1.0,0.03333333333333333,0.0,1.0,79.0,99.0,0.2,0.47923570058389736,2.0,0.0,1.0
2.0,0.15,884,2,0.05263157894736842,0.2,3,0.13596491228070176,0,0.2,0.020740410347903658,0.5774011299435028,SLD8,492.45079135894775,2.0,0.08774565816210911,1.0,40,368.05123967655607,0.08333333333333334,0.2438423645320197,0.0,2.0,270,0.06666666666666667,0.0,2,,3,2280,6.335484,120.0,T_0.372_270,1,6.827586206896552,0.4258064516129032,0.0,0.372,0.0,1,2242,0.01,310,0.0,1,,2,0.0,0.0,0.5,0.0,128.0,1,240.0,0.10704727921498662,0.0,206,38,E_PromotedNoise,29.0,0.15,0.4032258064516129,3,0.5,0.5155069878085043,0.4645161290322581,240,0.13826940231935772,0.6440677966101694,919.3548387096773,919.3548387096773,6.335484027862549,236.0,0.3617305976806423,60,1.0,0.03333333333333333,0.0,1.0,79.0,99.0,0.2,0.47923570058389736,2.0,0.0,1.0
2.0,0.15,885,2,0.05263157894736842,0.2,3,0.13596491228070176,0,0.2,0.020740410347903658,0.5774011299435028,SLD8,492.45079135894775,2.0,0.08774565816210911,1.0,40,368.05123967655607,0.08333333333333334,0.2438423645320197,0.0,2.0,270,0.06666666666666667,0.0,2,,3,2280,6.335484,120.0,T_0.372_270,1,6.827586206896552,0.4258064516129032,0.0,0.372,0.0,1,2242,0.01,310,0.0,1,,2,0.0,0.0,0.5,0.0,128.0,1,240.0,0.10704727921498662,0.0,207,38,E_PromotedNoise,29.0,0.15,0.4032258064516129,3,0.5,0.5155069878085043,0.4645161290322581,240,0.13826940231935772,0.6440677966101694,919.3548387096773,919.3548387096773,6.335484027862549,236.0,0.3617305976806423,60,1.0,0.03333333333333333,0.0,1.0,79.0,99.0,0.2,0.47923570058389736,2.0,0.0,1.0
2.0,0.15,889,2,0.05263157894736842,0.2,3,0.13596491228070176,0,0.2,0.020740410347903658,0.5774011299435028,SLD8,492.45079135894775,2.0,0.08774565816210911,1.0,40,368.05123967655607,0.08333333333333334,0.2438423645320197,0.0,2.0,270,0.06666666666666667,0.0,2,,3,2280,6.335484,120.0,T_0.372_270,1,6.827586206896552,0.4258064516129032,0.0,0.372,0.0,1,2242,0.01,310,0.0,1,,2,0.0,0.0,0.5,0.0,128.0,1,240.0,0.10704727921498662,0.0,211,38,E_PromotedNoise,29.0,0.15,0.4032258064516129,3,0.5,0.5155069878085043,0.4645161290322581,240,0.13826940231935772,0.6440677966101694,919.3548387096773,919.3548387096773,6.335484027862549,236.0,0.3617305976806423,60,1.0,0.03333333333333333,0.0,1.0,79.0,99.0,0.2,0.47923570058389736,2.0,0.0,1.0
2.0,0.15,895,2,0.05263157894736842,0.2,3,0.13596491228070176,0,0.2,0.020740410347903658,0.5774011299435028,SLD8,492.45079135894775,2.0,0.08774565816210911,1.0,40,368.05123967655607,0.08333333333333334,0.2438423645320197,0.0,2.0,270,0.06666666666666667,0.0,2,,3,2280,6.335484,120.0,T_0.372_270,1,6.827586206896552,0.4258064516129032,0.0,0.372,0.0,1,2242,0.01,310,0.0,1,,2,0.0,0.0,0.5,0.0,128.0,1,240.0,0.10704727921498662,0.0,217,38,E_PromotedNoise,29.0,0.15,0.4032258064516129,3,0.5,0.5155069878085043,0.4645161290322581,240,0.13826940231935772,0.6440677966101694,919.3548387096773,919.3548387096773,6.335484027862549,236.0,0.3617305976806423,60,1.0,0.03333333333333333,0.0,1.0,79.0,99.0,0.2,0.47923570058389736,2.0,0.0,1.0
2.0,0.14614285714285713,994,2,0.05263157894736842,0.16883116883116883,7,0.13508771929824562,0,0.16883116883116883,0.020076717216770738,0.5774011299435028,SLD8,473.33809328079224,2.0,0.08698992165600183,1.0,28,358.49340630466764,0.0824561403508772,0.2717391304347826,0.0,2.0,90,0.06666666666666667,0.0,2,,7,2280,6.4902596,120.0,T_0.372_090,5,6.25,0.41233766233766234,0.0,0.372,0.0,5,2242,0.013157894736842105,308,0.0,5,,2,0.0,0.0,0.5,0.0,99.0,5,240.0,0.10704727921498662,0.0,17,38,E_PromotedNoise,24.0,0.14614285714285713,0.39285714285714285,7,0.5,0.34615336492232124,0.44155844155844154,240,0.13737734165923282,0.6440677966101694,895.7142857142857,895.7142857142857,6.490259647369385,236.0,0.3626226583407672,60,1.0,0.04,0.0,1.0,78.0,75.0,0.16883116883116883,0.49858653539638265,2.0,0.0,1.0
2.0,0.16645161290322583,474,2,0.04878048780487805,0.38064516129032255,7,0.11814024390243902,0,0.38064516129032255,0.019976771196283393,19.796747967479675,SLD2,521.5218585729599,2.0,0.09250348257210306,0.0,494,436.9492252163651,0.06935975609756097,0.2123076923076923,0.0,2.0,180,21.333333333333332,0.0,2,,7,2624,6.5580645,128.0,T_0.400_180,5,5.3076923076923075,0.43548387096774194,0.0,0.4,0.0,5,2583,0.014285714285714285,310,0.0,5,,2,1.0,0.0,0.5,0.0,95.0,5,256.0,0.0743321718931475,0.0,151,64,E_PromotedNoise,26.0,0.16645161290322583,0.4161290322580645,7,0.6666666666666666,0.3003215971675846,0.45806451612903226,192,0.1200154858691444,1.5365853658536586,1091.9225806451614,1091.9225806451614,6.5580644607543945,252.0,0.5466511807975223,41,1.0,0.037037037037037035,0.0,1.0,61.5,69.0,0.38064516129032255,0.4832012232230256,2.0,0.0,1.0
2.0,0.16645161290322583,494,2,0.04878048780487805,0.38064516129032255,7,0.11814024390243902,0,0.38064516129032255,0.019976771196283393,19.796747967479675,SLD2,521.5218585729599,2.0,0.09250348257210306,0.0,514,436.9492252163651,0.06935975609756097,0.2123076923076923,0.0,2.0,180,21.333333333333332,0.0,2,,7,2624,6.5580645,128.0,T_0.400_180,5,5.3076923076923075,0.43548387096774194,0.0,0.4,0.0,5,2583,0.014285714285714285,310,0.0,5,,2,1.0,0.0,0.5,0.0,95.0,5,256.0,0.0743321718931475,0.0,151,64,E_PromotedNoise,26.0,0.16645161290322583,0.4161290322580645,7,0.6666666666666666,0.3003215971675846,0.45806451612903226,192,0.1200154858691444,1.5365853658536586,1091.9225806451614,1091.9225806451614,6.5580644607543945,252.0,0.5466511807975223,41,1.0,0.037037037037037035,0.0,1.0,61.5,69.0,0.38064516129032255,0.4832012232230256,2.0,0.0,1.0
2.0,0.16645161290322583,498,2,0.04878048780487805,0.38064516129032255,7,0.11814024390243902,0,0.38064516129032255,0.019976771196283393,19.796747967479675,SLD2,521.5218585729599,2.0,0.09250348257210306,0.0,518,436.9492252163651,0.06935975609756097,0.2123076923076923,0.0,2.0,180,21.333333333333332,0.0,2,,7,2624,6.5580645,128.0,T_0.400_180,5,5.3076923076923075,0.43548387096774194,0.0,0.4,0.0,5,2583,0.014285714285714285,310,0.0,5,,2,1.0,0.0,0.5,0.0,95.0,5,256.0,0.0743321718931475,0.0,151,64,E_PromotedNoise,26.0,0.16645161290322583,0.4161290322580645,7,0.6666666666666666,0.3003215971675846,0.45806451612903226,192,0.1200154858691444,1.5365853658536586,1091.9225806451614,1091.9225806451614,6.5580644607543945,252.0,0.5466511807975223,41,1.0,0.037037037037037035,0.0,1.0,61.5,69.0,0.38064516129032255,0.4832012232230256,2.0,0.0,1.0
2.0,0.16645161290322583,500,2,0.04878048780487805,0.38064516129032255,7,0.11814024390243902,0,0.38064516129032255,0.019976771196283393,19.796747967479675,SLD2,521.5218585729599,2.0,0.09250348257210306,0.0,520,436.9492252163651,0.06935975609756097,0.2123076923076923,0.0,2.0,180,21.333333333333332,0.0,2,,7,2624,6.5580645,128.0,T_0.400_180,5,5.3076923076923075,0.43548387096774194,0.0,0.4,0.0,5,2583,0.014285714285714285,310,0.0,5,,2,1.0,0.0,0.5,0.0,95.0,5,256.0,0.0743321718931475,0.0,151,64,E_PromotedNoise,26.0,0.16645161290322583,0.4161290322580645,7,0.6666666666666666,0.3003215971675846,0.45806451612903226,192,0.1200154858691444,1.5365853658536586,1091.9225806451614,1091.9225806451614,6.5580644607543945,252.0,0.5466511807975223,41,1.0,0.037037037037037035,0.0,1.0,61.5,69.0,0.38064516129032255,0.4832012232230256,2.0,0.0,1.0
2.0,0.16645161290322583,526,2,0.04878048780487805,0.38064516129032255,7,0.11814024390243902,0,0.38064516129032255,0.019976771196283393,19.796747967479675,SLD2,521.5218585729599,2.0,0.09250348257210306,0.0,546,436.9492252163651,0.06935975609756097,0.2123076923076923,0.0,2.0,180,21.333333333333332,0.0,2,,7,2624,6.5580645,128.0,T_0.400_180,5,5.3076923076923075,0.43548387096774194,0.0,0.4,0.0,5,2583,0.014285714285714285,310,0.0,5,,2,1.0,0.0,0.5,0.0,95.0,5,256.0,0.0743321718931475,0.0,151,64,E_PromotedNoise,26.0,0.16645161290322583,0.4161290322580645,7,0.6666666666666666,0.3003215971675846,0.45806451612903226,192,0.1200154858691444,1.5365853658536586,1091.9225806451614,1091.9225806451614,6.5580644607543945,252.0,0.5466511807975223,41,1.0,0.037037037037037035,0.0,1.0,61.5,69.0,0.38064516129032255,0.4832012232230256,2.0,0.0,1.0
2.0,0.16645161290322583,535,2,0.04878048780487805,0.38064516129032255,7,0.11814024390243902,0,0.38064516129032255,0.019976771196283393,19.796747967479675,SLD2,521.5218585729599,2.0,0.09250348257210306,0.0,555,436.9492252163651,0.06935975609756097,0.2123076923076923,0.0,2.0,180,21.333333333333332,0.0,2,,7,2624,6.5580645,128.0,T_0.400_180,5,5.3076923076923075,0.43548387096774194,0.0,0.4,0.0,5,2583,0.014285714285714285,310,0.0,5,,2,1.0,0.0,0.5,0.0,95.0,5,256.0,0.0743321718931475,0.0,151,64,E_PromotedNoise,26.0,0.16645161290322583,0.4161290322580645,7,0.6666666666666666,0.3003215971675846,0.45806451612903226,192,0.1200154858691444,1.5365853658536586,1091.9225806451614,1091.9225806451614,6.5580644607543945,252.0,0.5466511807975223,41,1.0,0.037037037037037035,0.0,1.0,61.5,69.0,0.38064516129032255,0.4832012232230256,2.0,0.0,1.0
2.0,0.16645161290322583,549,2,0.04878048780487805,0.38064516129032255,7,0.11814024390243902,0,0.38064516129032255,0.019976771196283393,19.796747967479675,SLD2,521.5218585729599,2.0,0.09250348257210306,0.0,569,436.9492252163651,0.06935975609756097,0.2123076923076923,0.0,2.0,180,21.333333333333332,0.0,2,,7,2624,6.5580645,128.0,T_0.400_180,5,5.3076923076923075,0.43548387096774194,0.0,0.4,0.0,5,2583,0.014285714285714285,310,0.0,5,,2,1.0,0.0,0.5,0.0,95.0,5,256.0,0.0743321718931475,0.0,151,64,E_PromotedNoise,26.0,0.16645161290322583,0.4161290322580645,7,0.6666666666666666,0.3003215971675846,0.45806451612903226,192,0.1200154858691444,1.5365853658536586,1091.9225806451614,1091.9225806451614,6.5580644607543945,252.0,0.5466511807975223,41,1.0,0.037037037037037035,0.0,1.0,61.5,69.0,0.38064516129032255,0.4832012232230256,2.0,0.0,1.0
2.0,0.16645161290322583,567,2,0.04878048780487805,0.38064516129032255,7,0.11814024390243902,0,0.38064516129032255,0.019976771196283393,19.796747967479675,SLD2,521.5218585729599,2.0,0.09250348257210306,0.0,587,436.9492252163651,0.06935975609756097,0.2123076923076923,0.0,2.0,180,21.333333333333332,0.0,2,,7,2624,6.5580645,128.0,T_0.400_180,5,5.3076923076923075,0.43548387096774194,0.0,0.4,0.0,5,2583,0.014285714285714285,310,0.0,5,,2,1.0,0.0,0.5,0.0,95.0,5,256.0,0.0743321718931475,0.0,151,64,E_PromotedNoise,26.0,0.16645161290322583,0.4161290322580645,7,0.6666666666666666,0.3003215971675846,0.45806451612903226,192,0.1200154858691444,1.5365853658536586,1091.9225806451614,1091.9225806451614,6.5580644607543945,252.0,0.5466511807975223,41,1.0,0.037037037037037035,0.0,1.0,61.5,69.0,0.38064516129032255,0.4832012232230256,2.0,0.0,1.0
2.0,0.16645161290322583,573,2,0.04878048780487805,0.38064516129032255,7,0.11814024390243902,0,0.38064516129032255,0.019976771196283393,19.796747967479675,SLD2,521.5218585729599,2.0,0.09250348257210306,0.0,593,436.9492252163651,0.06935975609756097,0.2123076923076923,0.0,2.0,180,21.333333333333332,0.0,2,,7,2624,6.5580645,128.0,T_0.400_180,5,5.3076923076923075,0.43548387096774194,0.0,0.4,0.0,5,2583,0.014285714285714285,310,0.0,5,,2,1.0,0.0,0.5,0.0,95.0,5,256.0,0.0743321718931475,0.0,151,64,E_PromotedNoise,26.0,0.16645161290322583,0.4161290322580645,7,0.6666666666666666,0.3003215971675846,0.45806451612903226,192,0.1200154858691444,1.5365853658536586,1091.9225806451614,1091.9225806451614,6.5580644607543945,252.0,0.5466511807975223,41,1.0,0.037037037037037035,0.0,1.0,61.5,69.0,0.38064516129032255,0.4832012232230256,2.0,0.0,1.0
2.0,0.16645161290322583,576,2,0.04878048780487805,0.38064516129032255,7,0.11814024390243902,0,0.38064516129032255,0.019976771196283393,19.796747967479675,SLD2,521.5218585729599,2.0,0.09250348257210306,0.0,596,436.9492252163651,0.06935975609756097,0.2123076923076923,0.0,2.0,180,21.333333333333332,0.0,2,,7,2624,6.5580645,128.0,T_0.400_180,5,5.3076923076923075,0.43548387096774194,0.0,0.4,0.0,5,2583,0.014285714285714285,310,0.0,5,,2,1.0,0.0,0.5,0.0,95.0,5,256.0,0.0743321718931475,0.0,151,64,E_PromotedNoise,26.0,0.16645161290322583,0.4161290322580645,7,0.6666666666666666,0.3003215971675846,0.45806451612903226,192,0.1200154858691444,1.5365853658536586,1091.9225806451614,1091.9225806451614,6.5580644607543945,252.0,0.5466511807975223,41,1.0,0.037037037037037035,0.0,1.0,61.5,69.0,0.38064516129032255,0.4832012232230256,2.0,0.0,1.0
2.0,0.16645161290322583,669,2,0.04878048780487805,0.38064516129032255,7,0.11814024390243902,0,0.38064516129032255,0.019976771196283393,19.796747967479675,SLD2,521.5218585729599,2.0,0.09250348257210306,0.0,689,436.9492252163651,0.06935975609756097,0.2123076923076923,0.0,2.0,180,21.333333333333332,0.0,2,,7,2624,6.5580645,128.0,T_0.400_180,5,5.3076923076923075,0.43548387096774194,0.0,0.4,0.0,5,2583,0.014285714285714285,310,0.0,5,,2,1.0,0.0,0.5,0.0,95.0,5,256.0,0.0743321718931475,0.0,151,64,E_PromotedNoise,26.0,0.16645161290322583,0.4161290322580645,7,0.6666666666666666,0.3003215971675846,0.45806451612903226,192,0.1200154858691444,1.5365853658536586,1091.9225806451614,1091.9225806451614,6.5580644607543945,252.0,0.5466511807975223,41,1.0,0.037037037037037035,0.0,1.0,61.5,69.0,0.38064516129032255,0.4832012232230256,2.0,0.0,1.0
2.0,0.16645161290322583,678,2,0.04878048780487805,0.38064516129032255,7,0.11814024390243902,0,0.38064516129032255,0.019976771196283393,19.796747967479675,SLD2,521.5218585729599,2.0,0.09250348257210306,0.0,698,436.9492252163651,0.06935975609756097,0.2123076923076923,0.0,2.0,180,21.333333333333332,0.0,2,,7,2624,6.5580645,128.0,T_0.400_180,5,5.3076923076923075,0.43548387096774194,0.0,0.4,0.0,5,2583,0.014285714285714285,310,0.0,5,,2,1.0,0.0,0.5,0.0,95.0,5,256.0,0.0743321718931475,0.0,151,64,E_PromotedNoise,26.0,0.16645161290322583,0.4161290322580645,7,0.6666666666666666,0.3003215971675846,0.45806451612903226,192,0.1200154858691444,1.5365853658536586,1091.9225806451614,1091.9225806451614,6.5580644607543945,252.0,0.5466511807975223,41,1.0,0.037037037037037035,0.0,1.0,61.5,69.0,0.38064516129032255,0.4832012232230256,2.0,0.0,1.0
2.0,0.15625,867,2,0.04878048780487805,0.371875,5,0.12195121951219512,2,0.371875,0.01935733643050716,0.6039186507936508,SLD2,533.7228692770004,2.0,0.09863098328382744,1.0,884,410.26168677409987,0.07317073170731707,0.28205128205128205,0.0,2.0,90,0.046875,0.0,2,,7,2624,6.846875,128.0,T_0.400_090,3,7.333333333333333,0.409375,0.0,0.4,0.0,3,2583,0.01,320,0.0,1,,2,0.0,0.0,0.5,0.0,126.0,5,256.0,0.0743321718931475,0.0,489,41,E_PromotedNoise,27.0,0.15625,0.390625,3,0.6666666666666666,0.4361446234998064,0.43125,192,0.12388695315524584,0.6507936507936508,1025.0,1025.0,6.846875190734863,252.0,0.5427797135114207,64,1.0,0.03571428571428571,0.0,1.0,535.5,99.0,0.371875,0.4721551473733325,2.0,0.0,1.0
2.0,0.15625,877,2,0.04878048780487805,0.371875,5,0.12195121951219512,2,0.371875,0.01935733643050716,0.6039186507936508,SLD2,533.7228692770004,2.0,0.09863098328382744,1.0,884,410.26168677409987,0.07317073170731707,0.28205128205128205,0.0,2.0,90,0.046875,0.0,2,,7,2624,6.846875,128.0,T_0.400_090,3,7.333333333333333,0.409375,0.0,0.4,0.0,3,2583,0.01,320,0.0,1,,2,0.0,0.0,0.5,0.0,126.0,5,256.0,0.0743321718931475,0.0,499,41,E_PromotedNoise,27.0,0.15625,0.390625,3,0.6666666666666666,0.4361446234998064,0.43125,192,0.12388695315524584,0.6507936507936508,1025.0,1025.0,6.846875190734863,252.0,0.5427797135114207,64,1.0,0.03571428571428571,0.0,1.0,535.5,99.0,0.371875,0.4721551473733325,2.0,0.0,1.0
2.0,0.15625,880,2,0.04878048780487805,0.371875,5,0.12195121951219512,2,0.371875,0.01935733643050716,0.6039186507936508,SLD2,533.7228692770004,2.0,0.09863098328382744,1.0,884,410.26168677409987,0.07317073170731707,0.28205128205128205,0.0,2.0,90,0.046875,0.0,2,,7,2624,6.846875,128.0,T_0.400_090,3,7.333333333333333,0.409375,0.0,0.4,0.0,3,2583,0.01,320,0.0,1,,2,0.0,0.0,0.5,0.0,126.0,5,256.0,0.0743321718931475,0.0,502,41,E_PromotedNoise,27.0,0.15625,0.390625,3,0.6666666666666666,0.4361446234998064,0.43125,192,0.12388695315524584,0.6507936507936508,1025.0,1025.0,6.846875190734863,252.0,0.5427797135114207,64,1.0,0.03571428571428571,0.0,1.0,535.5,99.0,0.371875,0.4721551473733325,2.0,0.0,1.0
2.0,0.15625,921,2,0.04878048780487805,0.371875,5,0.12195121951219512,2,0.371875,0.01935733643050716,0.6039186507936508,SLD2,533.7228692770004,2.0,0.09863098328382744,1.0,884,410.26168677409987,0.07317073170731707,0.28205128205128205,0.0,2.0,90,0.046875,0.0,2,,7,2624,6.846875,128.0,T_0.400_090,3,7.333333333333333,0.409375,0.0,0.4,0.0,3,2583,0.01,320,0.0,1,,2,0.0,0.0,0.5,0.0,126.0,5,256.0,0.0743321718931475,0.0,543,41,E_PromotedNoise,27.0,0.15625,0.390625,3,0.6666666666666666,0.4361446234998064,0.43125,192,0.12388695315524584,0.6507936507936508,1025.0,1025.0,6.846875190734863,252.0,0.5427797135114207,64,1.0,0.03571428571428571,0.0,1.0,535.5,99.0,0.371875,0.4721551473733325,2.0,0.0,1.0
2.0,0.15625,925,2,0.04878048780487805,0.371875,5,0.12195121951219512,2,0.371875,0.01935733643050716,0.6039186507936508,SLD2,533.7228692770004,2.0,0.09863098328382744,1.0,884,410.26168677409987,0.07317073170731707,0.28205128205128205,0.0,2.0,90,0.046875,0.0,2,,7,2624,6.846875,128.0,T_0.400_090,3,7.333333333333333,0.409375,0.0,0.4,0.0,3,2583,0.01,320,0.0,1,,2,0.0,0.0,0.5,0.0,126.0,5,256.0,0.0743321718931475,0.0,547,41,E_PromotedNoise,27.0,0.15625,0.390625,3,0.6666666666666666,0.4361446234998064,0.43125,192,0.12388695315524584,0.6507936507936508,1025.0,1025.0,6.846875190734863,252.0,0.5427797135114207,64,1.0,0.03571428571428571,0.0,1.0,535.5,99.0,0.371875,0.4721551473733325,2.0,0.0,1.0
2.0,0.15625,958,2,0.04878048780487805,0.371875,5,0.12195121951219512,2,0.371875,0.01935733643050716,0.6039186507936508,SLD2,533.7228692770004,2.0,0.09863098328382744,1.0,884,410.26168677409987,0.07317073170731707,0.28205128205128205,0.0,2.0,90,0.046875,0.0,2,,7,2624,6.846875,128.0,T_0.400_090,3,7.333333333333333,0.409375,0.0,0.4,0.0,3,2583,0.01,320,0.0,1,,2,0.0,0.0,0.5,0.0,126.0,5,256.0,0.0743321718931475,0.0,580,41,E_PromotedNoise,27.0,0.15625,0.390625,3,0.6666666666666666,0.4361446234998064,0.43125,192,0.12388695315524584,0.6507936507936508,1025.0,1025.0,6.846875190734863,252.0,0.5427797135114207,64,1.0,0.03571428571428571,0.0,1.0,535.5,99.0,0.371875,0.4721551473733325,2.0,0.0,1.0
2.0,0.15625,970,2,0.04878048780487805,0.371875,5,0.12195121951219512,2,0.371875,0.01935733643050716,0.6039186507936508,SLD2,533.7228692770004,2.0,0.09863098328382744,1.0,884,410.26168677409987,0.07317073170731707,0.28205128205128205,0.0,2.0,90,0.046875,0.0,2,,7,2624,6.846875,128.0,T_0.400_090,3,7.333333333333333,0.409375,0.0,0.4,0.0,3,2583,0.01,320,0.0,1,,2,0.0,0.0,0.5,0.0,126.0,5,256.0,0.0743321718931475,0.0,592,41,E_PromotedNoise,27.0,0.15625,0.390625,3,0.6666666666666666,0.4361446234998064,0.43125,192,0.12388695315524584,0.6507936507936508,1025.0,1025.0,6.846875190734863,252.0,0.5427797135114207,64,1.0,0.03571428571428571,0.0,1.0,535.5,99.0,0.371875,0.4721551473733325,2.0,0.0,1.0
6.0,0.1715976331360947,237,6,0.06516768292682927,0.33136094674556216,7,0.1288109756097561,2,0.33136094674556216,0.022103658536585368,0.171875,SLD11,570.3502857685089,3.0,0.05576416728920075,1.0,656,450.65880230733154,0.06364329268292683,0.8,0.0,6.0,270,0.46875,658.25,6,,9,2624,5.062809,27.166666666666668,T_0.400_270,1,2.0,0.46745562130177515,0.2777777777777778,0.4,5.5,3,2624,0.012195121951219513,338,5.0,1,,6,0.0,5.0,0.3742690058479532,0.0,107.0,3,54.333333333333336,0.7317073170731707,0.036303630363036306,0,41,E_PromotedNoise,26.0,0.1715976331360947,0.4289940828402367,5,0.0890625,0.6443549303651321,0.5059171597633136,1920,0.1288109756097561,0.640625,1125.680473372781,1125.680473372781,5.062808990478516,327.6984843015671,0.0397484756097561,64,1.0,0.037037037037037035,0.0,0.5,151.5,81.0,0.33136094674556216,0.5745565356560053,6.0,0.35714285714285715,0.5
2.0,0.1703225806451613,250,2,0.04878048780487805,0.2,7,0.11814024390243902,0,0.2,0.020441347270615563,14.463414634146341,SLD11,521.5218585729599,2.0,0.09270461014747156,0.0,166,447.08853030047584,0.06935975609756097,0.2123076923076923,0.0,2.0,180,16.0,0.0,2,,7,2624,6.435484,128.0,T_0.400_180,5,5.3076923076923075,0.4483870967741935,0.0,0.4,0.0,5,2583,0.014285714285714285,310,0.0,5,,2,1.0,0.0,0.5,0.0,95.0,5,256.0,0.09910956252419667,0.0,146,64,E_PromotedNoise,26.0,0.1703225806451613,0.4258064516129032,7,0.5,0.2701311459543167,0.4806451612903226,256,0.1200154858691444,1.5365853658536586,1117.316129032258,1117.316129032258,6.435483932495117,252.0,0.3799845141308556,41,1.0,0.037037037037037035,0.0,1.0,61.5,69.0,0.2,0.4832012232230256,2.0,0.0,1.0
2.0,0.1703225806451613,265,2,0.04878048780487805,0.2,7,0.11814024390243902,0,0.2,0.020441347270615563,14.463414634146341,SLD11,521.5218585729599,2.0,0.09270461014747156,0.0,181,447.08853030047584,0.06935975609756097,0.2123076923076923,0.0,2.0,180,16.0,0.0,2,,7,2624,6.435484,128.0,T_0.400_180,5,5.3076923076923075,0.4483870967741935,0.0,0.4,0.0,5,2583,0.014285714285714285,310,0.0,5,,2,1.0,0.0,0.5,0.0,95.0,5,256.0,0.09910956252419667,0.0,146,64,E_PromotedNoise,26.0,0.1703225806451613,0.4258064516129032,7,0.5,0.2701311459543167,0.4806451612903226,256,0.1200154858691444,1.5365853658536586,1117.316129032258,1117.316129032258,6.435483932495117,252.0,0.3799845141308556,41,1.0,0.037037037037037035,0.0,1.0,61.5,69.0,0.2,0.4832012232230256,2.0,0.0,1.0
2.0,0.1703225806451613,271,2,0.04878048780487805,0.2,7,0.11814024390243902,0,0.2,0.020441347270615563,14.463414634146341,SLD11,521.5218585729599,2.0,0.09270461014747156,0.0,187,447.08853030047584,0.06935975609756097,0.2123076923076923,0.0,2.0,180,16.0,0.0,2,,7,2624,6.435484,128.0,T_0.400_180,5,5.3076923076923075,0.4483870967741935,0.0,0.4,0.0,5,2583,0.014285714285714285,310,0.0,5,,2,1.0,0.0,0.5,0.0,95.0,5,256.0,0.09910956252419667,0.0,146,64,E_PromotedNoise,26.0,0.1703225806451613,0.4258064516129032,7,0.5,0.2701311459543167,0.4806451612903226,256,0.1200154858691444,1.5365853658536586,1117.316129032258,1117.316129032258,6.435483932495117,252.0,0.3799845141308556,41,1.0,0.037037037037037035,0.0,1.0,61.5,69.0,0.2,0.4832012232230256,2.0,0.0,1.0
2.0,0.1703225806451613,282,2,0.04878048780487805,0.2,7,0.11814024390243902,0,0.2,0.020441347270615563,14.463414634146341,SLD11,521.5218585729599,2.0,0.09270461014747156,0.0,198,447.08853030047584,0.06935975609756097,0.2123076923076923,0.0,2.0,180,16.0,0.0,2,,7,2624,6.435484,128.0,T_0.400_180,5,5.3076923076923075,0.4483870967741935,0.0,0.4,0.0,5,2583,0.014285714285714285,310,0.0,5,,2,1.0,0.0,0.5,0.0,95.0,5,256.0,0.09910956252419667,0.0,146,64,E_PromotedNoise,26.0,0.1703225806451613,0.4258064516129032,7,0.5,0.2701311459543167,0.4806451612903226,256,0.1200154858691444,1.5365853658536586,1117.316129032258,1117.316129032258,6.435483932495117,252.0,0.3799845141308556,41,1.0,0.037037037037037035,0.0,1.0,61.5,69.0,0.2,0.4832012232230256,2.0,0.0,1.0
