candidate_id,sld_name,template_id,scale,rotation,x,y,chamfer_score,coverage_r0,coverage_r1,coverage_r2,coverage_r3,normalized_score_a,normalized_score_b,normalized_score_c,template_width,template_height,template_area,edge_count,candidate_component_count,template_component_count,component_difference,largest_component_ratio,candidate_contour_count,template_contour_count,contour_difference,candidate_total_contour_area,template_total_contour_area,contour_area_ratio,candidate_total_contour_perimeter,template_total_contour_perimeter,contour_perimeter_ratio,candidate_aspect_ratio,template_aspect_ratio,aspect_ratio_difference,candidate_bbox_area,template_bbox_area,bbox_area_ratio,candidate_edge_density,template_edge_density,density_difference,candidate_foreground_ratio,template_foreground_ratio,occupancy_difference,candidate_euler,template_euler,euler_difference,hole_count_difference,topology_difference,edge_overlap_ratio,localized_chamfer_residual,shape_similarity,template_alignment_quality,VerificationScore,CoverageAreaScore,CoverageScaleScore,CombinedScore,group,sld_rank,group,sld_rank,fp_class
,SLD8,T_0.400_090,0.4,90,289,132,2.0254263877868652,0.29375,0.6125,0.7125,0.76875,0.24500000000000002,1607.2,0.030352303523035234,41,64,2624,320,14,5,9,1.0,22,7,15,161.0,535.5,0.3006535947712418,683.671134352684,533.7228692770004,1.2809477983935909,0.640625,0.6507936507936508,0.010168650793650813,2624,2583,1.0158730158730158,0.13986280487804878,0.12195121951219512,0.01791158536585366,0.13986280487804878,0.12388695315524584,0.015975851722802942,6,3,3,6,9,0.29375,2.0254264,0.008815389731905598,0.29375,0.48931378242353857,1607.2,0.24500000000000002,643.1735882694543,B_DominantFP,6,B_DominantFP,6,
,SLD8,T_0.400_270,0.4,270,591,473,1.450039029121399,0.23964497041420119,0.6124260355029586,0.8195266272189349,0.8846153846153846,0.24497041420118346,1607.0059171597634,0.031554878048780495,41,64,2624,338,16,7,9,1.0,24,9,15,207.5,151.5,1.3696369636963697,886.4823162555695,570.3502857685089,1.5542769739496032,0.7192982456140351,0.640625,0.0786732456140351,2337,2624,0.890625,0.17454268292682926,0.1288109756097561,0.045731707317073156,0.19597774925117672,0.1288109756097561,0.06716677364142062,8,5,3,6,9,0.23964497041420119,1.450039,0.04247952676805122,0.23964497041420119,0.4435791458097546,1607.0059171597634,0.24497041420118346,643.0685143513913,B_DominantFP,7,B_DominantFP,7,
,SLD8,T_0.400_000,0.4,0,426,114,1.8870536088943481,0.3548387096774194,0.6099706744868035,0.7419354838709677,0.8152492668621701,0.24398826979472144,1600.5630498533724,0.03170731707317073,64,41,2624,341,14,6,8,1.0,17,8,9,178.5,555.0,0.3216216216216216,792.5756814479828,575.6223644018173,1.376902167919799,1.5609756097560976,1.5609756097560976,0.0,2624,2624,1.0,0.1566310975609756,0.12995426829268292,0.02667682926829268,0.1566310975609756,0.12995426829268292,0.02667682926829268,11,4,7,1,8,0.3548387096774194,1.8870536,0.037110124418225976,0.3548387096774194,0.5257808811959088,1600.5630498533724,0.24398826979472144,640.5406884700666,B_DominantFP,8,B_DominantFP,8,
,SLD8,T_0.400_180,0.4,180,594,496,1.99944007396698,0.2161290322580645,0.6064516129032258,0.7322580645161291,0.7870967741935484,0.24258064516129033,1591.3290322580644,0.029113433991482772,64,41,2624,310,17,7,10,1.0,27,7,20,302.5,61.5,4.91869918699187,802.5655763149261,521.5218585729599,1.5388915404447017,1.641025641025641,1.5365853658536586,0.1044402751719824,2496,2583,0.9663182346109176,0.1600609756097561,0.11814024390243902,0.04192073170731708,0.16826923076923078,0.1200154858691444,0.04825374490008638,7,7,0,10,10,0.2161290322580645,1.9994401,0.029406943466977087,0.2161290322580645,0.42591575932154213,1591.3290322580644,0.24258064516129033,636.7871623588187,B_DominantFP,9,B_DominantFP,9,
,SLD8,T_0.400_090,0.4,90,577,131,2.017975091934204,0.25625,0.603125,0.721875,0.80625,0.24125000000000002,1582.6000000000001,0.02988772744870306,41,64,2624,320,15,5,10,1.0,18,7,11,96.5,535.5,0.18020541549953314,653.5706287622452,533.7228692770004,1.2245505418338074,0.640625,0.6507936507936508,0.010168650793650813,2624,2583,1.0158730158730158,0.13071646341463414,0.12195121951219512,0.008765243902439018,0.13071646341463414,0.12388695315524584,0.0068295102593882995,12,3,9,1,10,0.25625,2.0179749,0.016821373153209168,0.25625,0.4717223190089044,1582.6000000000001,0.24125000000000002,633.3230333914054,B_DominantFP,10,B_DominantFP,10,
,SLD2,T_0.400_000,0.4,0,647,410,1.5273956060409546,0.3812316715542522,0.6686217008797654,0.7478005865102639,0.8357771260997068,0.26744868035190617,1754.4633431085042,0.034756097560975606,64,41,2624,341,9,6,3,1.0,18,8,10,605.0,555.0,1.09009009009009,771.8721444606781,575.6223644018173,1.3409349465822131,1.6842105263157894,1.5609756097560976,0.12323491655969177,2432,2624,0.926829268292683,0.15472560975609756,0.12995426829268292,0.024771341463414642,0.1669407894736842,0.12995426829268292,0.03698652118100129,0,4,4,7,11,0.3812316715542522,1.5273955,0.038805745911830225,0.3812316715542522,0.5473709456254541,1754.4633431085042,0.26744868035190617,702.113759810777,B_DominantFP,1,B_DominantFP,1,
,SLD2,T_0.400_180,0.4,180,67,424,1.50724196434021,0.34838709677419355,0.6580645161290323,0.7677419354838709,0.8548387096774194,0.2632258064516129,1726.7612903225806,0.03159117305458769,64,41,2624,310,11,7,4,1.0,20,7,13,321.5,61.5,5.227642276422764,771.9970351457596,521.5218585729599,1.4802774274086514,1.5609756097560976,1.5365853658536586,0.024390243902439046,2624,2583,1.0158730158730158,0.15815548780487804,0.11814024390243902,0.04001524390243902,0.15815548780487804,0.1200154858691444,0.038140001935733636,2,7,5,9,14,0.34838709677419355,1.5072418,0.032945953728323873,0.34838709677419355,0.5440070310841357,1726.7612903225806,0.2632258064516129,691.0309203476828,B_DominantFP,2,B_DominantFP,2,
,SLD2,T_0.400_180,0.4,180,342,424,1.5853064060211182,0.3870967741935484,0.6516129032258065,0.7451612903225806,0.8096774193548387,0.2606451612903226,1709.832258064516,0.03128145567169958,64,41,2624,310,8,7,1,1.0,15,7,8,290.0,61.5,4.715447154471545,583.2447278499603,521.5218585729599,1.1183514521249267,1.5609756097560976,1.5365853658536586,0.024390243902439046,2624,2583,1.0158730158730158,0.11890243902439024,0.11814024390243902,0.0007621951219512202,0.11890243902439024,0.1200154858691444,0.001113046844754162,1,7,6,7,13,0.3870967741935484,1.5853063,0.017360187925529125,0.3870967741935484,0.6208759350842357,1709.832258064516,0.2606451612903226,684.3054287868571,B_DominantFP,4,B_DominantFP,4,
,SLD2,T_0.400_180,0.4,180,656,424,1.6013754606246948,0.3548387096774194,0.6483870967741936,0.7580645161290323,0.8258064516129032,0.25935483870967746,1701.367741935484,0.031126596980255522,64,41,2624,310,13,7,6,1.0,21,7,14,1114.5,61.5,18.121951219512194,797.4873685836792,521.5218585729599,1.5291542539862923,1.5609756097560976,1.5365853658536586,0.024390243902439046,2624,2583,1.0158730158730158,0.15891768292682926,0.11814024390243902,0.04077743902439024,0.15891768292682926,0.1200154858691444,0.038902197057684856,5,7,2,8,10,0.3548387096774194,1.6013755,0.0455712514314085,0.3548387096774194,0.525637636906323,1701.367741935484,0.25935483870967746,680.8624793563374,B_DominantFP,5,B_DominantFP,5,
,SLD2,T_0.400_090,0.4,90,884,154,2.776153087615967,0.471875,0.646875,0.703125,0.74375,0.25875,1697.3999999999999,0.032055749128919855,41,64,2624,320,6,5,1,1.0,6,7,1,13.5,535.5,0.025210084033613446,455.09545278549194,533.7228692770004,0.8526811927732834,0.640625,0.6507936507936508,0.010168650793650813,2624,2583,1.0158730158730158,0.08917682926829268,0.12195121951219512,0.03277439024390244,0.08917682926829268,0.12388695315524584,0.03471012388695316,6,3,3,2,5,0.471875,2.776153,0.04075717576384705,0.471875,0.7060318670150987,1697.3999999999999,0.25875,679.3836191202091,B_DominantFP,6,B_DominantFP,6,
,SLD2,T_0.400_000,0.4,0,498,42,1.7507286071777344,0.26392961876832843,0.6392961876832844,0.7331378299120235,0.8152492668621701,0.2557184750733138,1677.5131964809384,0.03323170731707317,64,41,2624,341,26,6,20,1.0,37,8,29,317.5,555.0,0.5720720720720721,952.1980458498001,575.6223644018173,1.6542061336329723,1.5609756097560976,1.5609756097560976,0.0,2624,2624,1.0,0.1951219512195122,0.12995426829268292,0.06516768292682928,0.1951219512195122,0.12995426829268292,0.06516768292682928,15,4,11,9,20,0.26392961876832843,1.7507286,0.0385438806159944,0.26392961876832843,0.45311181245976684,1677.5131964809384,0.2557184750733138,671.2771456798512,B_DominantFP,7,B_DominantFP,7,
,SLD2,T_0.400_180,0.4,180,298,424,1.8077770471572876,0.34516129032258064,0.632258064516129,0.7451612903225806,0.7935483870967742,0.2529032258064516,1659.0451612903225,0.030352303523035227,64,41,2624,310,9,7,2,1.0,19,7,12,429.0,61.5,6.975609756097561,720.8427072763443,521.5218585729599,1.3821907853465356,1.5609756097560976,1.5365853658536586,0.024390243902439046,2624,2583,1.0158730158730158,0.13986280487804878,0.11814024390243902,0.02172256097560976,0.13986280487804878,0.1200154858691444,0.01984731900890438,-1,7,8,10,18,0.34516129032258064,1.807777,0.021272215734729705,0.34516129032258064,0.5703563623193836,1659.0451612903225,0.2529032258064516,663.9602783335207,B_DominantFP,8,B_DominantFP,8,
,SLD2,T_0.400_180,0.4,180,604,424,1.6446012258529663,0.36129032258064514,0.6290322580645161,0.7161290322580646,0.7903225806451613,0.2516129032258065,1650.5806451612902,0.030197444831591175,64,41,2624,310,15,7,8,1.0,21,7,14,328.5,61.5,5.341463414634147,697.6883795261383,521.5218585729599,1.337793168315558,1.5609756097560976,1.5365853658536586,0.024390243902439046,2624,2583,1.0158730158730158,0.14138719512195122,0.11814024390243902,0.023246951219512202,0.14138719512195122,0.1200154858691444,0.02137170925280682,9,7,2,6,8,0.36129032258064514,1.6446013,0.014928439167925467,0.36129032258064514,0.514585315899242,1650.5806451612902,0.2516129032258065,660.5410092540557,B_DominantFP,9,B_DominantFP,9,
,SLD2,T_0.400_180,0.4,180,797,424,1.573008418083191,0.3741935483870968,0.6225806451612903,0.7258064516129032,0.8258064516129032,0.24903225806451612,1633.6516129032257,0.029887727448703057,64,41,2624,310,9,7,2,1.0,24,7,17,636.0,61.5,10.341463414634147,648.3574261665344,521.5218585729599,1.2432027833706427,1.5609756097560976,1.5365853658536586,0.024390243902439046,2624,2583,1.0158730158730158,0.1291920731707317,0.11814024390243902,0.011051829268292679,0.1291920731707317,0.1200154858691444,0.009176587301587297,-6,7,13,15,28,0.3741935483870968,1.5730083,0.021460183218740048,0.3741935483870968,0.5833343324216652,1633.6516129032257,0.24903225806451612,653.8106457607433,B_DominantFP,10,B_DominantFP,10,
,SLD11,T_0.400_000,0.4,0,465,381,1.1539249420166016,0.28152492668621704,0.6539589442815249,0.841642228739003,0.9442815249266863,0.26158357771261,1715.9882697947214,0.03399390243902439,64,41,2624,341,18,6,12,1.0,29,8,21,583.5,555.0,1.0513513513513513,1004.4478257894516,575.6223644018173,1.7449770681395722,1.5609756097560976,1.5609756097560976,0.0,2624,2624,1.0,0.20160060975609756,0.12995426829268292,0.07164634146341464,0.20160060975609756,0.12995426829268292,0.07164634146341464,7,4,3,9,12,0.28152492668621704,1.153925,0.04345009634226099,0.28152492668621704,0.4557989414204993,1715.9882697947214,0.26158357771261,686.6687872827409,B_DominantFP,1,B_DominantFP,1,
,SLD11,T_0.372_000,0.372,0,465,308,1.0029363632202148,0.2990353697749196,0.7395498392282959,0.8745980707395499,0.9646302250803859,0.2751125401929261,1686.1736334405145,0.03816235504014273,60,38,2280,311,21,7,14,1.0,31,7,24,577.0,80.5,7.167701863354037,869.494509100914,474.7523069381714,1.8314697925504788,1.5789473684210527,1.5526315789473684,0.026315789473684292,2280,2242,1.0169491525423728,0.2026315789473684,0.13640350877192983,0.06622807017543858,0.2026315789473684,0.13871543264942016,0.06391614629794826,11,7,4,10,14,0.2990353697749196,1.0029364,0.03186399748815183,0.2990353697749196,0.4584186097430617,1686.1736334405145,0.2751125401929261,674.7445045420517,B_DominantFP,2,B_DominantFP,2,
,SLD11,T_0.400_180,0.4,180,516,32,2.136749267578125,0.24516129032258063,0.6387096774193548,0.7677419354838709,0.8548387096774194,0.25548387096774194,1675.9741935483871,0.030662020905923345,64,41,2624,310,10,7,3,1.0,17,7,10,390.5,61.5,6.349593495934959,601.6883792877197,521.5218585729599,1.153716511392484,1.4146341463414633,1.5365853658536586,0.12195121951219523,2378,2583,0.9206349206349206,0.11966463414634146,0.11814024390243902,0.0015243902439024404,0.13204373423044574,0.1200154858691444,0.012028248361301341,3,7,4,7,11,0.24516129032258063,2.1367493,0.025406433161509756,0.24516129032258063,0.5164476154732944,1675.9741935483871,0.25548387096774194,670.6995459886389,B_DominantFP,3,B_DominantFP,3,
,SLD11,T_0.400_000,0.4,0,81,376,1.208543062210083,0.2756598240469208,0.6363636363636364,0.8475073313782991,0.9501466275659824,0.2545454545454546,1669.8181818181818,0.03307926829268293,64,41,2624,341,26,6,20,1.0,37,8,29,512.5,555.0,0.9234234234234234,967.4772633314133,575.6223644018173,1.6807499554622218,1.5609756097560976,1.5609756097560976,0.0,2624,2624,1.0,0.19664634146341464,0.12995426829268292,0.06669207317073172,0.19664634146341464,0.12995426829268292,0.06669207317073172,15,4,11,9,20,0.2756598240469208,1.2085431,0.041820360185553074,0.2756598240469208,0.4560211179457836,1669.8181818181818,0.2545454545454546,668.2008853980402,B_DominantFP,4,B_DominantFP,4,
,SLD11,T_0.372_000,0.372,0,78,309,1.019053339958191,0.33440514469453375,0.7234726688102894,0.864951768488746,0.9581993569131833,0.26913183279742764,1649.5176848874598,0.03733273862622658,60,38,2280,311,14,7,7,1.0,27,7,20,858.5,80.5,10.664596273291925,883.5950138568878,474.7523069381714,1.861170553452332,1.5789473684210527,1.5526315789473684,0.026315789473684292,2280,2242,1.0169491525423728,0.20175438596491227,0.13640350877192983,0.06535087719298244,0.20175438596491227,0.13871543264942016,0.06303895331549211,1,7,6,13,19,0.33440514469453375,1.0190533,0.03138039721056629,0.33440514469453375,0.49938041941192834,1649.5176848874598,0.26913183279742764,660.1067022066311,B_DominantFP,5,B_DominantFP,5,
,SLD11,T_0.372_000,0.372,0,466,383,0.9933398962020874,0.2797427652733119,0.7234726688102894,0.9035369774919614,0.977491961414791,0.26913183279742764,1649.5176848874598,0.03733273862622658,60,38,2280,311,20,7,13,1.0,30,7,23,505.5,80.5,6.279503105590062,922.7077115774155,474.7523069381714,1.9435560356267692,1.5789473684210527,1.5526315789473684,0.026315789473684292,2280,2242,1.0169491525423728,0.21578947368421053,0.13640350877192983,0.0793859649122807,0.21578947368421053,0.13871543264942016,0.07707404103479037,10,7,3,10,13,0.2797427652733119,0.9933399,0.040688781380538275,0.2797427652733119,0.4473676704978425,1649.5176848874598,0.26913183279742764,660.0754945572827,B_DominantFP,6,B_DominantFP,6,
,SLD11,T_0.372_000,0.372,0,79,379,1.0357736349105835,0.2604501607717042,0.7202572347266881,0.887459807073955,0.9742765273311897,0.267935691318328,1642.186495176849,0.037166815343443356,60,38,2280,311,24,7,17,1.0,35,7,28,506.5,80.5,6.291925465838509,911.1929929256439,474.7523069381714,1.9193018751235087,1.5789473684210527,1.5526315789473684,0.026315789473684292,2280,2242,1.0169491525423728,0.21228070175438596,0.13640350877192983,0.07587719298245613,0.21228070175438596,0.13871543264942016,0.0735652691049658,13,7,6,11,17,0.2604501607717042,1.0357735,0.039987396845460155,0.2604501607717042,0.44298339791929003,1642.186495176849,0.267935691318328,657.1403881094911,B_DominantFP,7,B_DominantFP,7,
,SLD11,T_0.400_000,0.4,0,78,305,1.1762850284576416,0.2873900293255132,0.6187683284457478,0.8475073313782991,0.9589442815249267,0.24750733137829914,1623.6480938416423,0.032164634146341464,64,41,2624,341,20,6,14,1.0,34,8,26,978.0,555.0,1.7621621621621621,980.6072063446045,575.6223644018173,1.7035599500440615,1.5609756097560976,1.5609756097560976,0.0,2624,2624,1.0,0.19740853658536586,0.12995426829268292,0.06745426829268295,0.19740853658536586,0.12995426829268292,0.06745426829268295,6,4,2,12,14,0.2873900293255132,1.176285,0.0351186921435126,0.2873900293255132,0.4592353014805808,1623.6480938416423,0.24750733137829914,649.7347787175453,B_DominantFP,8,B_DominantFP,8,
,SLD11,T_0.400_090,0.4,90,262,85,2.3877859115600586,0.290625,0.6125,0.696875,0.7625,0.24500000000000002,1607.2,0.030352303523035234,41,64,2624,320,6,5,1,1.0,6,7,1,33.0,535.5,0.06162464985994398,539.362478017807,533.7228692770004,1.0105665487942201,0.640625,0.6507936507936508,0.010168650793650813,2624,2583,1.0158730158730158,0.10785060975609756,0.12195121951219512,0.01410060975609756,0.10785060975609756,0.12388695315524584,0.01603634339914828,6,3,3,2,5,0.290625,2.387786,0.0003902745100182181,0.290625,0.6591263792102207,1607.2,0.24500000000000002,643.2754758275263,B_DominantFP,9,B_DominantFP,9,
,SLD11,T_0.400_000,0.4,0,466,305,1.22439706325531,0.2844574780058651,0.6099706744868035,0.8387096774193549,0.9501466275659824,0.24398826979472144,1600.5630498533724,0.03170731707317073,64,41,2624,341,23,6,17,1.0,33,8,25,585.0,555.0,1.054054054054054,950.7493418455124,575.6223644018173,1.6516893724821209,1.5609756097560976,1.5609756097560976,0.0,2624,2624,1.0,0.19283536585365854,0.12995426829268292,0.06288109756097562,0.19283536585365854,0.12995426829268292,0.06288109756097562,13,4,9,8,17,0.2844574780058651,1.2243971,0.03472031224008448,0.2844574780058651,0.4601848043773693,1600.5630498533724,0.24398826979472144,640.5013308239754,B_DominantFP,10,B_DominantFP,10,
,SLD9,T_0.400_180,0.4,180,742,442,2.3026609420776367,0.2903225806451613,0.6,0.6935483870967742,0.7483870967741936,0.24,1574.3999999999999,0.028803716608594654,64,41,2624,310,5,7,2,1.0,7,7,0,734.5,61.5,11.94308943089431,698.7422025203705,521.5218585729599,1.339813837203945,1.5365853658536586,1.5365853658536586,0.0,2583,2583,1.0,0.14329268292682926,0.11814024390243902,0.02515243902439024,0.14556716995741387,0.1200154858691444,0.025551684088269466,3,7,4,2,6,0.2903225806451613,2.302661,0.029980383637817243,0.2903225806451613,0.6569559495710164,1574.3999999999999,0.24,630.1541735697426,B_DominantFP,1,B_DominantFP,1,
,SLD9,T_0.400_180,0.4,180,749,313,2.123410940170288,0.3064516129032258,0.5967741935483871,0.7064516129032258,0.8,0.23870967741935487,1565.9354838709678,0.028648857917150602,64,41,2624,310,4,7,3,1.0,4,7,3,20.0,61.5,0.3252032520325203,476.30865609645844,521.5218585729599,0.9133052589584292,1.4390243902439024,1.5365853658536586,0.09756097560975618,2419,2583,0.9365079365079365,0.09375,0.11814024390243902,0.02439024390243902,0.1016949152542373,0.1200154858691444,0.018320570614907106,4,7,3,0,3,0.3064516129032258,2.1234112,0.04369783961277354,0.3064516129032258,0.6438811258455472,1565.9354838709678,0.23870967741935487,626.7605222238946,B_DominantFP,2,B_DominantFP,2,
,SLD9,T_0.400_090,0.4,90,843,111,2.5785274505615234,0.284375,0.584375,0.659375,0.703125,0.23375,1533.3999999999999,0.028958575300038716,41,64,2624,320,5,5,0,1.0,7,7,0,720.5,535.5,1.3454715219421103,692.0559114217758,533.7228692770004,1.2966577811425972,0.6507936507936508,0.6507936507936508,0.0,2583,2583,1.0,0.14176829268292682,0.12195121951219512,0.019817073170731697,0.1440185830429733,0.12388695315524584,0.02013162988772746,3,3,0,0,0,0.284375,2.5785275,0.02990124163899932,0.284375,0.7773227593883082,1533.3999999999999,0.23375,613.826393655633,B_DominantFP,3,B_DominantFP,3,
,SLD9,T_0.400_180,0.4,180,1215,113,2.7953238487243652,0.33225806451612905,0.5806451612903226,0.635483870967742,0.6838709677419355,0.23225806451612907,1523.6129032258066,0.027874564459930317,64,41,2624,310,5,7,2,1.0,6,7,1,24.0,61.5,0.3902439024390244,444.71067690849304,521.5218585729599,0.8527172343750935,1.8823529411764706,1.5365853658536586,0.345767575322812,2176,2583,0.8424312814556717,0.0861280487804878,0.11814024390243902,0.03201219512195122,0.10386029411764706,0.1200154858691444,0.016155191751497336,4,7,3,1,4,0.33225806451612905,2.7953236,0.03659673130205718,0.33225806451612905,0.6108904269155867,1523.6129032258066,0.23225806451612907,609.811695546472,B_DominantFP,4,B_DominantFP,4,
,SLD9,T_0.400_090,0.4,90,613,115,2.5171077251434326,0.290625,0.56875,0.74375,0.7875,0.2275,1492.3999999999999,0.028184281842818428,41,64,2624,320,5,5,0,1.0,7,7,0,733.5,535.5,1.3697478991596639,659.9726495742798,533.7228692770004,1.2365455699290189,0.6949152542372882,0.6507936507936508,0.04412160344363736,2419,2583,0.9365079365079365,0.13224085365853658,0.12195121951219512,0.010289634146341459,0.14344770566349732,0.12388695315524584,0.019560752508251483,3,3,0,0,0,0.290625,2.5171077,0.02921931506222275,0.290625,0.7723931019803539,1492.3999999999999,0.2275,597.4234358611882,B_DominantFP,5,B_DominantFP,5,
,SLD9,T_0.400_090,0.4,90,1544,115,2.569549560546875,0.25625,0.56875,0.709375,0.7875,0.2275,1492.3999999999999,0.028184281842818428,41,64,2624,320,5,5,0,1.0,9,7,2,708.5,535.5,1.323062558356676,655.4284932613373,533.7228692770004,1.2280314953511426,0.6949152542372882,0.6507936507936508,0.04412160344363736,2419,2583,0.9365079365079365,0.13224085365853658,0.12195121951219512,0.010289634146341459,0.14344770566349732,0.12388695315524584,0.019560752508251483,1,3,2,2,4,0.25625,2.5695496,0.027566402765539566,0.25625,0.662080601980354,1492.3999999999999,0.2275,597.3572483611881,B_DominantFP,6,B_DominantFP,6,
,SLD9,T_0.400_000,0.4,0,312,99,3.5163474082946777,0.2844574780058651,0.5630498533724341,0.6129032258064516,0.6715542521994134,0.22521994134897363,1477.442815249267,0.02926829268292683,64,41,2624,341,7,6,1,1.0,7,8,1,21.0,555.0,0.03783783783783784,457.5634888410568,575.6223644018173,0.794902208701626,2.1724137931034484,1.5609756097560976,0.6114381833473508,1827,2624,0.696265243902439,0.08917682926829268,0.12995426829268292,0.04077743902439024,0.12807881773399016,0.12995426829268292,0.0018754505586927595,7,4,3,2,5,0.2844574780058651,3.5163474,0.017772313211062957,0.2844574780058651,0.5345190288156728,1477.442815249267,0.22521994134897363,591.2978375169962,B_DominantFP,7,B_DominantFP,7,
,SLD9,T_0.400_270,0.4,270,810,274,2.4361865520477295,0.22781065088757396,0.5502958579881657,0.6627218934911243,0.7514792899408284,0.2201183431952663,1443.976331360947,0.02835365853658537,41,64,2624,338,11,7,4,1.0,11,9,2,38.0,151.5,0.2508250825082508,618.0731552839279,570.3502857685089,1.0836729124297986,0.640625,0.640625,0.0,2624,2624,1.0,0.12271341463414634,0.1288109756097561,0.0060975609756097615,0.12271341463414634,0.1288109756097561,0.0060975609756097615,11,5,6,2,8,0.22781065088757396,2.4361866,0.012107152771074325,0.22781065088757396,0.6059041708760283,1443.976331360947,0.2201183431952663,577.9540750469044,B_DominantFP,8,B_DominantFP,8,
,SLD9,T_0.400_180,0.4,180,195,113,3.7955541610717773,0.32903225806451614,0.5483870967741935,0.5838709677419355,0.6096774193548387,0.21935483870967742,1438.9677419354837,0.02632597754548974,64,41,2624,310,4,7,3,1.0,7,7,0,41.0,61.5,0.6666666666666666,468.4507907629013,521.5218585729599,0.8982380758588395,1.8823529411764706,1.5365853658536586,0.345767575322812,2176,2583,0.8424312814556717,0.08879573170731707,0.11814024390243902,0.02934451219512195,0.10707720588235294,0.1200154858691444,0.012938279986791465,1,7,6,3,9,0.32903225806451614,3.7955542,0.058249882491529126,0.32903225806451614,0.5910996039184098,1438.9677419354837,0.21935483870967742,575.9417565365445,B_DominantFP,9,B_DominantFP,9,
,SLD9,T_0.400_180,0.4,180,1127,113,3.836904525756836,0.2838709677419355,0.5387096774193548,0.5838709677419355,0.6096774193548387,0.21548387096774194,1413.574193548387,0.025861401471157567,64,41,2624,310,4,7,3,1.0,5,7,2,51.0,61.5,0.8292682926829268,465.9655097723007,521.5218585729599,0.8934726361179223,1.8823529411764706,1.5365853658536586,0.345767575322812,2176,2583,0.8424312814556717,0.08841463414634146,0.11814024390243902,0.02972560975609756,0.10661764705882353,0.1200154858691444,0.013397838810320875,3,7,4,1,5,0.2838709677419355,3.8369045,0.055056908261402776,0.2838709677419355,0.5573830855447346,1413.574193548387,0.21548387096774194,565.7641072706816,B_DominantFP,10,B_DominantFP,10,
,SLD12,T_0.400_180,0.4,180,757,53,3.491533041000366,0.3741935483870968,0.5774193548387097,0.632258064516129,0.6612903225806451,0.23096774193548386,1515.148387096774,0.027719705768486255,64,41,2624,310,6,7,1,1.0,7,7,0,47.0,61.5,0.7642276422764228,496.5340504646301,521.5218585729599,0.952086748239654,1.6,1.5365853658536586,0.06341463414634152,2560,2583,0.9910956252419667,0.09946646341463415,0.11814024390243902,0.018673780487804867,0.101953125,0.1200154858691444,0.018062360869144395,5,7,2,1,3,0.3741935483870968,3.491533,0.005161326256918147,0.3741935483870968,0.722227909415471,1515.148387096774,0.23096774193548386,606.4926915843589,B_DominantFP,1,B_DominantFP,1,
,SLD12,T_0.400_000,0.4,0,519,39,2.9710566997528076,0.3724340175953079,0.5483870967741935,0.624633431085044,0.6862170087976539,0.21935483870967742,1438.9677419354837,0.028506097560975607,64,41,2624,341,4,6,2,1.0,9,8,1,145.0,555.0,0.26126126126126126,478.73506128787994,575.6223644018173,0.8316825246798359,2.0689655172413794,1.5609756097560976,0.5079899074852818,1740,2624,0.663109756097561,0.08841463414634146,0.12995426829268292,0.04153963414634146,0.13333333333333333,0.12995426829268292,0.003379065040650414,-1,4,5,3,8,0.3724340175953079,2.9710567,0.03181913374758641,0.3724340175953079,0.5711484839441376,1438.9677419354837,0.21935483870967742,575.9297858645599,B_DominantFP,2,B_DominantFP,2,
,SLD12,T_0.400_000,0.4,0,466,39,2.995844602584839,0.3460410557184751,0.5366568914956011,0.6041055718475073,0.6715542521994134,0.21466275659824047,1408.1876832844573,0.02789634146341463,64,41,2624,341,11,6,5,1.0,12,8,4,1152.5,555.0,2.0765765765765765,629.7228691577911,575.6223644018173,1.093986106346293,1.5609756097560976,1.5609756097560976,0.0,2624,2624,1.0,0.12347560975609756,0.12995426829268292,0.006478658536585358,0.12347560975609756,0.12995426829268292,0.006478658536585358,10,4,6,1,7,0.3460410557184751,2.9958446,0.020250332509311186,0.3460410557184751,0.6112208533009085,1408.1876832844573,0.21466275659824047,563.6418058257635,B_DominantFP,3,B_DominantFP,3,
,SLD12,T_0.400_000,0.4,0,625,39,2.900207042694092,0.30498533724340177,0.530791788856305,0.6187683284457478,0.7008797653958945,0.212316715542522,1392.7976539589442,0.027591463414634143,64,41,2624,341,7,6,1,1.0,8,8,0,88.0,555.0,0.15855855855855855,542.1320295333862,575.6223644018173,0.9418189129895361,1.8285714285714285,1.5609756097560976,0.2675958188153309,2240,2624,0.8536585365853658,0.10746951219512195,0.12995426829268292,0.022484756097560968,0.12589285714285714,0.12995426829268292,0.004061411149825778,6,4,2,1,3,0.30498533724340177,2.9002068,0.01984961071241781,0.30498533724340177,0.6626672039604771,1392.7976539589442,0.212316715542522,557.516661905954,B_DominantFP,4,B_DominantFP,4,
,SLD12,T_0.400_000,0.4,0,599,39,2.8304214477539062,0.3020527859237537,0.5219941348973607,0.6070381231671554,0.6744868035190615,0.20879765395894428,1369.7126099706745,0.027134146341463414,64,41,2624,341,9,6,3,1.0,12,8,4,77.0,555.0,0.13873873873873874,452.0487701892853,575.6223644018173,0.7853217632693114,2.3703703703703702,1.5609756097560976,0.8093947606142726,1728,2624,0.6585365853658537,0.0861280487804878,0.12995426829268292,0.04382621951219512,0.13078703703703703,0.12995426829268292,0.0008327687443541176,6,4,2,1,3,0.3020527859237537,2.8304214,0.0497940888358831,0.3020527859237537,0.48980508600296174,1369.7126099706745,0.20879765395894428,548.1789270398716,B_DominantFP,5,B_DominantFP,5,
