candidate_id,sld_name,template_id,scale,rotation,x,y,chamfer_score,coverage_r0,coverage_r1,coverage_r2,coverage_r3,normalized_score_a,normalized_score_b,normalized_score_c,template_width,template_height,template_area,edge_count,candidate_component_count,template_component_count,component_difference,largest_component_ratio,candidate_contour_count,template_contour_count,contour_difference,candidate_total_contour_area,template_total_contour_area,contour_area_ratio,candidate_total_contour_perimeter,template_total_contour_perimeter,contour_perimeter_ratio,candidate_aspect_ratio,template_aspect_ratio,aspect_ratio_difference,candidate_bbox_area,template_bbox_area,bbox_area_ratio,candidate_edge_density,template_edge_density,density_difference,candidate_foreground_ratio,template_foreground_ratio,occupancy_difference,candidate_euler,template_euler,euler_difference,hole_count_difference,topology_difference,edge_overlap_ratio,localized_chamfer_residual,shape_similarity,template_alignment_quality,VerificationScore,CoverageAreaScore,CoverageScaleScore,CombinedScore,w_actual,h_actual,x1,y1,x2,y2,is_tp_a,is_tp_b
SLD1_08304,SLD1,T_0.261_270,0.261,270,888,68,1.2032610177993774,0.3051643192488263,0.676056338028169,0.8028169014084507,0.9248826291079812,0.1764507042253521,766.6478873239437,0.0331428571428571,27,42,1134,213,9,3,6,1.0,11,8,3,269.0,509.0,0.5284872298624754,518.0731551647186,281.6812390089035,1.8392178229106095,0.75,0.6428571428571429,0.1071428571428571,972,1134,0.8571428571428571,0.246031746031746,0.1878306878306878,0.0582010582010582,0.287037037037037,0.1878306878306878,0.0992063492063492,7,-2,9,3,12,0.3051643192488263,1.203261,0.038179887607295,0.3051643192488263,0.548639242864595,766.6478873239437,0.1764507042253521,306.98833847529625,7.047000000000001,10.962,884.4765,62.519,891.5235,73.481,False,False
SLD1_08305,SLD1,T_0.261_000,0.261,0,1189,187,1.245849370956421,0.2535211267605634,0.676056338028169,0.8497652582159625,0.9248826291079812,0.1764507042253521,766.6478873239437,0.0331428571428571,42,27,1134,213,15,3,12,1.0,16,8,8,41.5,509.0,0.0815324165029469,455.0609624385834,281.6812390089035,1.6155174694619956,1.5555555555555556,1.5555555555555556,0.0,1134,1134,1.0,0.2072310405643739,0.1878306878306878,0.019400352733686,0.2072310405643739,0.1878306878306878,0.019400352733686,14,-2,16,4,20,0.2535211267605634,1.2458494,0.0094533275250271,0.2535211267605634,0.4882961969346946,766.6478873239437,0.1764507042253521,306.9521326477383,10.962,7.047000000000001,1183.519,183.4765,1194.481,190.5235,False,False
SLD1_08310,SLD1,T_0.317_000,0.317,0,1480,111,4.176074981689453,0.245136186770428,0.4552529182879377,0.5408560311284046,0.5836575875486382,0.1443151750972762,766.1906614785992,0.0224781818181818,51,33,1683,257,7,6,1,1.0,9,6,3,88.0,67.0,1.3134328358208955,244.56854128837583,396.1665202379226,0.6173377324805166,2.217391304347826,1.5151515151515151,0.702239789196311,1173,1650,0.7109090909090909,0.0778371954842543,0.1527035056446821,0.0748663101604278,0.1116794543904518,0.1557575757575757,0.0440781213671239,5,6,1,2,3,0.245136186770428,4.176075,0.0664964541233417,0.245136186770428,0.5093040118863559,766.1906614785992,0.1443151750972762,306.7818469985715,16.167,10.461,1471.9165,105.7695,1488.0835,116.2305,False,False
SLD1_08313,SLD1,T_0.261_090,0.261,90,695,107,1.3273522853851318,0.2944162436548223,0.6751269035532995,0.8121827411167513,0.8781725888324873,0.1762081218274112,765.5939086294417,0.0313577235772357,27,42,1134,197,5,2,3,1.0,5,7,2,47.0,495.5,0.094853683148335,352.3330408334732,280.2670257091522,1.2571334067644035,0.6428571428571429,0.6585365853658537,0.0156794425087107,1134,1107,1.024390243902439,0.1763668430335097,0.173721340388007,0.0026455026455026,0.1763668430335097,0.1779584462511291,0.0015916032176194,5,-3,8,5,13,0.2944162436548223,1.3273523,0.0117285902110432,0.2944162436548223,0.6343415634220801,765.5939086294417,0.1762081218274112,306.6181683898299,7.047000000000001,10.962,691.4765,101.519,698.5235,112.481,False,False
SLD1_08325,SLD1,T_0.233_090,0.233,90,689,227,0.8114973306655884,0.3526315789473684,0.8368421052631579,0.9473684210526316,0.9947368421052633,0.1949842105263158,763.2,0.0417195945945946,24,38,912,190,11,1,10,1.0,14,5,9,408.5,417.5,0.9784431137724552,486.031524181366,243.78174448013303,1.993715834702196,0.6666666666666666,0.6486486486486487,0.0180180180180179,864,888,0.972972972972973,0.2763157894736842,0.2083333333333333,0.0679824561403509,0.2916666666666667,0.2139639639639639,0.0777027027027027,8,-3,11,1,12,0.3526315789473684,0.8114974,0.022823121736861,0.3526315789473684,0.4830488383119962,763.2,0.1949842105263158,305.5698293029872,5.5920000000000005,8.854000000000001,686.204,222.573,691.796,231.427,False,False
SLD1_08326,SLD1,T_0.289_180,0.289,180,153,107,3.3143057823181152,0.2409090909090909,0.5409090909090909,0.6,0.6636363636363637,0.1563227272727272,762.6818181818181,0.0249210144927536,47,30,1410,220,4,1,3,1.0,4,4,0,8.5,607.0,0.0140032948929159,256.6690466403961,316.6518015861511,0.8105718816526754,1.5666666666666669,1.5333333333333334,0.0333333333333332,1410,1380,1.0217391304347827,0.0950354609929078,0.1560283687943262,0.0609929078014184,0.0950354609929078,0.1594202898550724,0.0643848288621646,4,-2,6,3,9,0.2409090909090909,3.3143058,0.0398471587937088,0.2409090909090909,0.6105305132733441,762.6818181818181,0.1563227272727272,305.43904558069124,13.582999999999998,8.67,146.20850000000002,102.665,159.79149999999998,111.335,False,False
SLD1_08327,SLD1,T_0.289_180,0.289,180,429,108,2.580916166305542,0.25,0.5409090909090909,0.6227272727272727,0.6909090909090909,0.1563227272727272,762.6818181818181,0.0249210144927536,47,30,1410,220,6,1,5,1.0,6,4,2,12.0,607.0,0.0197693574958813,298.56854140758514,316.6518015861511,0.942892287086369,1.5666666666666669,1.5333333333333334,0.0333333333333332,1410,1380,1.0217391304347827,0.1127659574468085,0.1560283687943262,0.0432624113475177,0.1127659574468085,0.1594202898550724,0.0466543324082639,6,-2,8,3,11,0.25,2.5809162,0.0167838814610598,0.25,0.5803499845821769,762.6818181818181,0.1563227272727272,305.42093726347656,13.582999999999998,8.67,422.2085,103.665,435.7915,112.335,False,False
SLD1_08328,SLD1,T_0.289_180,0.289,180,564,104,2.794749975204468,0.2681818181818182,0.5409090909090909,0.6227272727272727,0.7045454545454546,0.1563227272727272,762.6818181818181,0.0249210144927536,47,30,1410,220,7,1,6,1.0,7,4,3,13.5,607.0,0.0222405271828665,309.78174448013306,316.6518015861511,0.97830406436469,1.5666666666666669,1.5333333333333334,0.0333333333333332,1410,1380,1.0217391304347827,0.1163120567375886,0.1560283687943262,0.0397163120567375,0.1163120567375886,0.1594202898550724,0.0431082331174837,7,-2,9,3,12,0.2681818181818182,2.79475,0.002241228427771,0.2681818181818182,0.5672229697530345,762.6818181818181,0.1563227272727272,305.4130610545791,13.582999999999998,8.67,557.2085,99.665,570.7915,108.335,False,False
SLD1_08353,SLD1,T_0.317_180,0.317,180,90,105,3.8116917610168457,0.392156862745098,0.4509803921568627,0.5058823529411764,0.5686274509803921,0.1429607843137255,759.0,0.022784375,51,33,1683,255,5,5,0,1.0,5,5,0,6.5,66.5,0.0977443609022556,279.0121922492981,393.0954530239105,0.709782293595563,2.125,1.5625,0.5625,1224,1600,0.765,0.0861556743909685,0.1515151515151515,0.065359477124183,0.1184640522875817,0.159375,0.0409109477124182,5,5,0,0,0,0.392156862745098,3.8116918,0.044155126778117,0.392156862745098,0.6838929738562093,759.0,0.1429607843137255,304.0103357843137,16.167,10.461,81.9165,99.7695,98.0835,110.2305,False,False
SLD1_08354,SLD1,T_0.289_270,0.289,270,1453,94,2.1239118576049805,0.2521367521367521,0.5384615384615384,0.6495726495726496,0.7136752136752137,0.1556153846153846,759.2307692307692,0.0263869565217391,30,47,1410,234,7,1,6,1.0,8,3,5,119.5,112.0,1.0669642857142858,446.0071403980255,313.82337474823,1.4212043343037852,0.8571428571428571,0.6521739130434783,0.2049689440993788,1050,1380,0.7608695652173914,0.1631205673758865,0.1659574468085106,0.002836879432624,0.219047619047619,0.1695652173913043,0.0494824016563147,6,-1,7,1,8,0.2521367521367521,2.1239119,0.028218865528001,0.2521367521367521,0.5141833806033621,759.2307692307692,0.1556153846153846,304.0008177206697,8.67,13.582999999999998,1448.665,87.2085,1457.335,100.7915,False,False
SLD1_08357,SLD1,T_0.317_180,0.317,180,390,105,4.493959903717041,0.3215686274509804,0.4509803921568627,0.5098039215686274,0.5529411764705883,0.1429607843137255,759.0,0.022784375,51,33,1683,255,2,5,3,1.0,2,5,3,4.0,66.5,0.0601503759398496,218.97056245803836,393.0954530239105,0.5570417077419595,3.1875,1.5625,1.625,816,1600,0.51,0.0671420083184789,0.1515151515151515,0.0843731431966726,0.1384803921568627,0.159375,0.0208946078431372,2,5,3,0,3,0.3215686274509804,4.49396,0.0818279276538996,0.3215686274509804,0.4554170380273321,759.0,0.1429607843137255,303.8732502228164,16.167,10.461,381.9165,99.7695,398.0835,110.2305,False,False
SLD1_08358,SLD1,T_0.289_000,0.289,0,1007,111,2.1767115592956543,0.2330508474576271,0.538135593220339,0.6398305084745762,0.7288135593220338,0.1555211864406779,758.771186440678,0.0265963768115942,47,30,1410,236,2,2,0,1.0,3,5,2,27.5,119.5,0.2301255230125523,409.9482649564743,308.55129647254944,1.3286227270574626,2.611111111111111,1.5333333333333334,1.0777777777777775,846,1380,0.6130434782608696,0.1390070921985815,0.1673758865248227,0.0283687943262411,0.2316784869976359,0.1710144927536231,0.0606639942440127,1,-1,2,2,4,0.2330508474576271,2.1767113,0.0094742964796192,0.2330508474576271,0.4521086965232374,758.771186440678,0.1555211864406779,303.7797397941852,13.582999999999998,8.67,1000.2085,106.665,1013.7915,115.335,False,False
SLD1_08370,SLD1,T_0.289_180,0.289,180,1174,192,1.4493659734725952,0.2363636363636363,0.5363636363636364,0.6954545454545454,0.8954545454545455,0.1550090909090909,756.2727272727273,0.0247115942028985,47,30,1410,220,10,1,9,1.0,13,4,9,348.0,607.0,0.5733113673805601,506.4163007736206,316.6518015861511,1.5992844450494637,1.7307692307692308,1.5333333333333334,0.1974358974358974,1170,1380,0.8478260869565217,0.1787234042553191,0.1560283687943262,0.0226950354609929,0.2153846153846154,0.1594202898550724,0.0559643255295429,7,-2,9,0,9,0.2363636363636363,1.4493657,0.025487827284912,0.2363636363636363,0.4356900392238043,756.2727272727273,0.1550090909090909,302.7705049326252,13.582999999999998,8.67,1167.2085,187.665,1180.7915,196.335,False,False
SLD1_08381,SLD1,T_0.400_000,0.4,0,257,85,4.855614185333252,0.1935483870967742,0.2873900293255132,0.4956011730205278,0.5454545454545454,0.1149560117302053,754.1114369501466,0.0149390243902439,64,41,2624,341,4,6,2,1.0,4,8,4,11.0,555.0,0.0198198198198198,308.08326029777527,575.6223644018173,0.5352176693446113,1.5609756097560976,1.5609756097560976,0.0,2624,2624,1.0,0.0617378048780487,0.1299542682926829,0.0682164634146341,0.0617378048780487,0.1299542682926829,0.0682164634146341,4,4,0,2,2,0.1935483870967742,4.8556137,0.0861967021140203,0.1935483870967742,0.6307779307631787,754.1114369501466,0.1149560117302053,302.0230415385166,25.6,16.400000000000002,244.2,76.8,269.8,93.2,False,False
SLD1_08383,SLD1,T_0.261_090,0.261,90,89,134,1.288820743560791,0.3045685279187817,0.6649746192893401,0.7918781725888325,0.8883248730964467,0.1735583756345177,754.0812182741116,0.0308861788617886,27,42,1134,197,9,2,7,1.0,12,7,5,125.0,495.5,0.2522704339051463,499.5878740549088,280.2670257091522,1.7825424621066812,0.5952380952380952,0.6585365853658537,0.0632984901277584,1050,1107,0.948509485094851,0.2222222222222222,0.173721340388007,0.0485008818342151,0.24,0.1779584462511291,0.0620415537488708,6,-3,9,2,11,0.3045685279187817,1.2888206,0.0115351405710775,0.3045685279187817,0.5366023732334657,754.0812182741116,0.1735583756345177,301.95444873358474,7.047000000000001,10.962,85.4765,128.519,92.5235,139.481,False,False
SLD1_08391,SLD1,T_0.289_000,0.289,0,760,111,3.575666666030884,0.2245762711864407,0.5338983050847458,0.5932203389830508,0.6440677966101694,0.1542966101694915,752.7966101694916,0.0263869565217391,47,30,1410,236,5,2,3,1.0,5,5,0,9.5,119.5,0.0794979079497908,255.9827550649643,308.55129647254944,0.8296278706051007,1.7407407407407407,1.5333333333333334,0.2074074074074072,1269,1380,0.9195652173913044,0.0950354609929078,0.1673758865248227,0.0723404255319148,0.1055949566587864,0.1710144927536231,0.0654195360948367,5,-1,6,3,9,0.2245762711864407,3.5756671,0.0433775447967354,0.2245762711864407,0.5683394075491004,752.7966101694916,0.1542966101694915,301.4596477123261,13.582999999999998,8.67,753.2085,106.665,766.7915,115.335,False,False
SLD1_08392,SLD1,T_0.289_000,0.289,0,593,94,2.0395283699035645,0.25,0.5338983050847458,0.635593220338983,0.7457627118644068,0.1542966101694915,752.7966101694916,0.0263869565217391,47,30,1410,236,7,2,5,1.0,7,5,2,16.5,119.5,0.1380753138075313,369.5218585729599,308.55129647254944,1.1976026767589187,2.136363636363636,1.5333333333333334,0.6030303030303028,1034,1380,0.7492753623188406,0.1340425531914893,0.1673758865248227,0.0333333333333333,0.1827852998065764,0.1710144927536231,0.0117708070529532,7,-1,8,3,11,0.25,2.0395284,0.0053530658837547,0.25,0.4753731113166822,752.7966101694916,0.1542966101694915,301.4038679345867,13.582999999999998,8.67,586.2085,89.665,599.7915,98.335,False,False
SLD1_08398,SLD1,T_0.289_090,0.289,90,1248,124,1.993564486503601,0.2641509433962264,0.5330188679245284,0.6556603773584906,0.7358490566037735,0.1540424528301887,751.5566037735849,0.0236644927536231,30,47,1410,212,4,1,3,1.0,4,3,1,23.5,88.0,0.2670454545454545,361.09545254707336,306.30865609645844,1.1788614045349153,0.6382978723404256,0.6521739130434783,0.0138760407030527,1410,1380,1.0217391304347827,0.1382978723404255,0.150354609929078,0.0120567375886524,0.1382978723404255,0.1536231884057971,0.0153253160653715,4,-1,5,2,7,0.2641509433962264,1.9935645,0.0023396893770486,0.2641509433962264,0.6309936641474526,751.5566037735849,0.1540424528301887,301.0012377079225,8.67,13.582999999999998,1243.665,117.2085,1252.335,130.79149999999998,False,False
SLD1_08414,SLD1,T_0.289_180,0.289,180,662,44,3.605532169342041,0.2454545454545454,0.5318181818181819,0.5772727272727273,0.6045454545454545,0.1536954545454545,749.8636363636364,0.0245021739130434,47,30,1410,220,6,1,5,1.0,6,4,2,7.5,607.0,0.0123558484349258,171.9827550649643,316.6518015861511,0.5431289328008865,3.3846153846153846,1.5333333333333334,1.8512820512820511,572,1380,0.4144927536231884,0.0645390070921985,0.1560283687943262,0.0914893617021276,0.1590909090909091,0.1594202898550724,0.0003293807641633,6,-2,8,3,11,0.2454545454545454,3.605532,0.0776432644154633,0.2454545454545454,0.3852726151431054,749.8636363636364,0.1536954545454545,300.1766181145404,13.582999999999998,8.67,655.2085,39.665,668.7915,48.335,False,False
SLD1_08427,SLD1,T_0.289_000,0.289,0,892,111,2.235015392303467,0.211864406779661,0.5296610169491526,0.6271186440677966,0.7203389830508474,0.1530720338983051,746.8220338983051,0.026177536231884,47,30,1410,236,7,2,5,1.0,8,5,3,15.5,119.5,0.1297071129707113,377.3208472728729,308.55129647254944,1.2228788262649275,2.764705882352941,1.5333333333333334,1.2313725490196077,799,1380,0.5789855072463768,0.1304964539007092,0.1673758865248227,0.0368794326241134,0.2302878598247809,0.1710144927536231,0.0592733670711577,6,-1,7,2,9,0.211864406779661,2.2350152,0.0072318480303884,0.211864406779661,0.364328762094844,746.8220338983051,0.1530720338983051,298.947410816579,13.582999999999998,8.67,885.2085,106.665,898.7915,115.335,False,False
SLD1_08431,SLD1,T_0.317_000,0.317,0,1086,111,4.601828098297119,0.3073929961089494,0.4435797665369649,0.4863813229571984,0.5330739299610895,0.1406147859922178,746.544747081712,0.0219018181818181,51,33,1683,257,2,6,4,1.0,2,6,4,2.5,67.0,0.0373134328358208,218.3847758769989,396.1665202379226,0.5512449051622162,3.1875,1.5151515151515151,1.6723484848484849,816,1650,0.4945454545454545,0.0659536541889483,0.1527035056446821,0.0867498514557338,0.1360294117647058,0.1557575757575757,0.0197281639928698,2,6,4,0,4,0.3073929961089494,4.601828,0.0824670865822483,0.3073929961089494,0.4109222957429641,746.544747081712,0.1406147859922178,298.8644522101306,16.167,10.461,1077.9165,105.7695,1094.0835,116.2305,False,False
SLD1_08432,SLD1,T_0.400_090,0.4,90,742,316,4.658440589904785,0.128125,0.284375,0.40625,0.484375,0.11375,746.1999999999999,0.0140921409214092,41,64,2624,320,3,5,2,1.0,5,7,2,133.0,535.5,0.2483660130718954,399.480228304863,533.7228692770004,0.7484787542381551,0.4406779661016949,0.6507936507936508,0.2101156846919559,1534,2583,0.5938830816879598,0.0785060975609756,0.1219512195121951,0.0434451219512195,0.1342894393741851,0.1238869531552458,0.0104024862189393,1,3,2,0,2,0.128125,4.6584406,0.0155056378078662,0.128125,0.6056448414275771,746.1999999999999,0.11375,298.8433869048565,16.400000000000002,25.6,733.8,303.2,750.2,328.8,False,False
SLD1_08436,SLD1,T_0.317_180,0.317,180,62,105,4.358431339263916,0.388235294117647,0.4431372549019607,0.4862745098039215,0.5333333333333333,0.1404745098039215,745.8,0.022388125,51,33,1683,255,5,5,0,1.0,5,5,0,5.5,66.5,0.0827067669172932,271.35533821582794,393.0954530239105,0.6903039354141866,2.125,1.5625,0.5625,1224,1600,0.765,0.0837789661319073,0.1515151515151515,0.0677361853832442,0.1151960784313725,0.159375,0.0441789215686274,5,5,0,0,0,0.388235294117647,4.3584313,0.0473823336851751,0.388235294117647,0.6815875668449198,745.8,0.1404745098039215,298.72895254010695,16.167,10.461,53.9165,99.7695,70.0835,110.2305,False,False
SLD1_08443,SLD1,T_0.289_090,0.289,90,740,76,1.9488886594772337,0.240566037735849,0.5283018867924528,0.6839622641509434,0.7783018867924528,0.1526792452830188,744.9056603773585,0.0234550724637681,30,47,1410,212,1,1,0,1.0,1,3,2,42.5,88.0,0.4829545454545454,387.20309817790985,306.30865609645844,1.2640945349450956,0.5333333333333333,0.6521739130434783,0.1188405797101449,1080,1380,0.782608695652174,0.1453900709219858,0.150354609929078,0.0049645390070922,0.1898148148148148,0.1536231884057971,0.0361916264090177,1,-1,2,2,4,0.240566037735849,1.9488885,0.0237991801955032,0.240566037735849,0.6401704622955038,744.9056603773585,0.1526792452830188,298.34636642832066,8.67,13.582999999999998,735.665,69.2085,744.335,82.7915,False,False
SLD1_08487,SLD1,T_0.344_000,0.344,0,119,92,6.013698577880859,0.3527397260273973,0.386986301369863,0.4143835616438356,0.4417808219178082,0.1331232876712328,744.9486301369863,0.0201932467532467,55,35,1925,292,2,4,2,1.0,2,5,3,0.0,82.5,0.0,216.0,447.9238796234131,0.4822247927071884,18.33333333333333,1.5714285714285714,16.76190476190476,165,1925,0.0857142857142857,0.0571428571428571,0.1516883116883116,0.0945454545454545,0.6666666666666666,0.1516883116883116,0.514978354978355,2,3,1,1,2,0.3527397260273973,6.0136986,0.0863441924832142,0.3527397260273973,0.3969128268991283,744.9486301369863,0.1331232876712328,298.217599750934,18.919999999999998,12.04,109.54,85.98,128.46,98.02,False,False
SLD1_08493,SLD1,T_0.233_270,0.233,270,690,209,0.8905882835388184,0.3803680981595092,0.8159509202453987,0.9079754601226994,0.9447852760736196,0.1901165644171779,744.1472392638036,0.0348975225225225,24,38,912,163,16,1,15,1.0,20,4,16,501.5,379.0,1.3232189973614776,460.2325350046158,239.53910410404205,1.92132527474394,0.6666666666666666,0.6486486486486487,0.0180180180180179,864,888,0.972972972972973,0.2642543859649123,0.1787280701754386,0.0855263157894737,0.2789351851851852,0.1835585585585585,0.0953766266266266,12,-2,14,1,15,0.3803680981595092,0.8905883,0.0263593573923746,0.3803680981595092,0.4743262373610291,744.1472392638036,0.1901165644171779,297.9434914479381,5.5920000000000005,8.854000000000001,687.204,204.573,692.796,213.427,False,False
SLD1_08496,SLD1,T_0.289_180,0.289,180,546,108,2.616215944290161,0.2636363636363636,0.5272727272727272,0.5954545454545455,0.6681818181818182,0.1523818181818181,743.4545454545454,0.0242927536231883,47,30,1410,220,5,1,4,1.0,5,4,1,13.5,607.0,0.0222405271828665,302.8111820220947,316.6518015861511,0.9562907285076956,1.5666666666666669,1.5333333333333334,0.0333333333333332,1410,1380,1.0217391304347827,0.1141843971631205,0.1560283687943262,0.0418439716312056,0.1141843971631205,0.1594202898550724,0.0452358926919518,5,-2,7,3,10,0.2636363636363636,2.616216,0.0158856157676645,0.2636363636363636,0.605008269559611,743.4545454545454,0.1523818181818181,297.744823143554,13.582999999999998,8.67,539.2085,103.665,552.7915,112.335,False,False
SLD1_08513,SLD1,T_0.317_000,0.317,0,1238,166,2.984267234802246,0.1828793774319066,0.4396887159533074,0.5447470817120622,0.6770428015564203,0.1393813229571984,739.9961089494163,0.0217096969696969,51,33,1683,257,7,6,1,1.0,9,6,3,473.5,67.0,7.067164179104478,441.8061293363571,396.1665202379226,1.1152030945750413,1.5454545454545454,1.5151515151515151,0.0303030303030302,1683,1650,1.02,0.1384432560903149,0.1527035056446821,0.0142602495543671,0.1384432560903149,0.1557575757575757,0.0173143196672608,5,6,1,2,3,0.1828793774319066,2.9842672,0.0121524612783198,0.1828793774319066,0.6424882933246405,739.9961089494163,0.1393813229571984,296.3839365557613,16.167,10.461,1229.9165,160.7695,1246.0835,171.2305,False,False
SLD1_08525,SLD1,T_0.261_180,0.261,180,632,109,1.6849851608276367,0.2974358974358974,0.6512820512820513,0.7435897435897436,0.8256410256410256,0.1699846153846154,738.5538461538462,0.0299430894308943,42,27,1134,195,5,2,3,1.0,5,7,2,2.0,493.5,0.0040526849037487,212.97056245803836,280.2670257091522,0.7598844777374882,1.5555555555555556,1.5185185185185186,0.0370370370370369,1134,1107,1.024390243902439,0.0978835978835978,0.1719576719576719,0.074074074074074,0.0978835978835978,0.1761517615176151,0.0782681636340172,5,-3,8,5,13,0.2974358974358974,1.6849852,0.030084410464261,0.2974358974358974,0.6013549142817436,738.5538461538462,0.1699846153846154,295.78235141010754,10.962,7.047000000000001,626.519,105.4765,637.481,112.5235,False,False
SLD1_08526,SLD1,T_0.344_000,0.344,0,1117,109,4.432319641113281,0.2602739726027397,0.3835616438356164,0.4486301369863014,0.5034246575342466,0.131945205479452,738.3561643835616,0.0200145454545454,55,35,1925,292,4,4,0,1.0,4,5,1,22.0,82.5,0.2666666666666666,284.6518015861511,447.9238796234131,0.6354914630259697,1.5714285714285714,1.5714285714285714,0.0,1925,1925,1.0,0.0794805194805194,0.1516883116883116,0.0722077922077921,0.0794805194805194,0.1516883116883116,0.0722077922077921,4,3,1,1,2,0.2602739726027397,4.4323196,0.0325016292951509,0.2602739726027397,0.699199074897705,738.3561643835616,0.131945205479452,295.7619851983632,18.919999999999998,12.04,1107.54,102.98,1126.46,115.02,False,False
SLD1_08530,SLD1,T_0.400_090,0.4,90,772,1,5.9049811363220215,0.184375,0.28125,0.44375,0.50625,0.1125,738.0,0.0139372822299651,41,64,2624,320,6,5,1,1.0,7,7,0,31.5,535.5,0.0588235294117647,322.69343197345734,533.7228692770004,0.6046085909914055,0.6862745098039216,0.6507936507936508,0.0354808590102707,1785,2583,0.6910569105691057,0.0628810975609756,0.1219512195121951,0.0590701219512195,0.0924369747899159,0.1238869531552458,0.0314499783653298,5,3,2,1,3,0.184375,5.904981,0.0261209180155734,0.184375,0.6601123081346361,738.0,0.1125,295.5960673848808,16.400000000000002,25.6,763.8,-11.8,780.2,13.8,False,False
SLD1_08538,SLD1,T_0.289_180,0.289,180,103,174,1.7489994764328003,0.2181818181818181,0.5227272727272727,0.6363636363636364,0.7863636363636364,0.1510681818181818,737.0454545454545,0.0240833333333333,47,30,1410,220,8,1,7,1.0,11,4,7,702.0,607.0,1.156507413509061,480.13202953338623,316.6518015861511,1.51627758670041,1.807692307692308,1.5333333333333334,0.2743589743589743,1222,1380,0.8855072463768116,0.1702127659574468,0.1560283687943262,0.0141843971631205,0.1963993453355155,0.1594202898550724,0.036979055480443,5,-2,7,0,7,0.2181818181818181,1.7489996,0.0258529814020543,0.2181818181818181,0.4603500600540378,737.0454545454545,0.1510681818181818,295.0943918542142,13.582999999999998,8.67,96.2085,169.665,109.7915,178.335,False,False
SLD1_08544,SLD1,T_0.344_090,0.344,90,744,281,4.013403415679932,0.2162162162162162,0.3822393822393822,0.4362934362934363,0.5096525096525096,0.1314903474903475,735.8108108108108,0.0180190476190476,35,55,1925,259,2,5,3,1.0,2,5,3,10.0,47.5,0.2105263157894736,250.9116871356964,440.7523070573807,0.5692804850208775,0.2909090909090909,0.6481481481481481,0.3572390572390572,880,1890,0.4656084656084656,0.0675324675324675,0.1345454545454545,0.067012987012987,0.1477272727272727,0.137037037037037,0.0106902356902356,2,5,3,0,3,0.2162162162162162,4.0134034,0.0708356122353443,0.2162162162162162,0.5578764088764089,735.8108108108108,0.1314903474903475,294.6590501696502,12.04,18.919999999999998,737.98,271.54,750.02,290.46,False,False
SLD1_08549,SLD1,T_0.289_000,0.289,0,919,114,2.3890421390533447,0.2330508474576271,0.5211864406779662,0.614406779661017,0.6949152542372882,0.1506228813559322,734.8728813559322,0.0257586956521739,47,30,1410,236,7,2,5,1.0,7,5,2,7.0,119.5,0.0585774058577405,306.8528121709824,308.55129647254944,0.994495293583321,1.7407407407407407,1.5333333333333334,0.2074074074074072,1269,1380,0.9195652173913044,0.1099290780141844,0.1673758865248227,0.0574468085106382,0.1221434200157604,0.1710144927536231,0.0488710727378627,7,-1,8,3,11,0.2330508474576271,2.3890421,0.0075385084956028,0.2330508474576271,0.5371701965061065,734.8728813559322,0.1506228813559322,294.2714546602766,13.582999999999998,8.67,912.2085,109.665,925.7915,118.335,False,False
SLD1_08555,SLD1,T_0.317_000,0.317,0,513,94,3.3806474208831787,0.1245136186770428,0.4357976653696498,0.5214007782101168,0.5992217898832685,0.1381478599221789,733.4474708171207,0.0215175757575757,51,33,1683,257,3,6,3,1.0,4,6,2,24.0,67.0,0.3582089552238806,275.39696860313416,396.1665202379226,0.6951545739850533,2.3181818181818183,1.5151515151515151,0.8030303030303032,1122,1650,0.68,0.0819964349376114,0.1527035056446821,0.0707070707070706,0.1229946524064171,0.1557575757575757,0.0327629233511586,2,6,4,1,5,0.1245136186770428,3.3806474,0.061159800160787,0.1245136186770428,0.4060540261854063,733.4474708171207,0.1381478599221789,293.62262074255955,16.167,10.461,504.9165,88.7695,521.0835,99.2305,False,False
SLD1_08556,SLD1,T_0.233_270,0.233,270,595,48,0.8427926301956177,0.3987730061349693,0.803680981595092,0.8957055214723927,0.9877300613496932,0.1872576687116564,732.9570552147239,0.0343727477477477,24,38,912,163,5,1,4,1.0,7,4,3,147.5,379.0,0.3891820580474934,455.7472534179688,239.53910410404205,1.9026006426909663,0.6666666666666666,0.6486486486486487,0.0180180180180179,864,888,0.972972972972973,0.2664473684210526,0.1787280701754386,0.087719298245614,0.28125,0.1835585585585585,0.0976914414414414,3,-2,5,1,6,0.3987730061349693,0.84279263,0.0265212281335212,0.3987730061349693,0.6089461502994761,732.9570552147239,0.1872576687116564,293.5481897760693,5.5920000000000005,8.854000000000001,592.204,43.573,597.796,52.427,False,False
SLD1_08558,SLD1,T_0.372_090,0.372,90,744,230,3.415816307067871,0.1883116883116883,0.3214285714285714,0.5,0.577922077922078,0.1195714285714285,732.8571428571429,0.0164264049955396,38,60,2280,308,5,7,2,1.0,6,7,1,26.5,78.0,0.3397435897435897,397.23758828639984,473.3380932807922,0.839225902003944,0.4666666666666667,0.6440677966101694,0.1774011299435027,1680,2242,0.7493309545049064,0.0864035087719298,0.1350877192982456,0.0486842105263157,0.1172619047619047,0.1373773416592328,0.020115436897328,4,7,3,1,4,0.1883116883116883,3.4158163,0.0268237252894552,0.1883116883116883,0.5972533510200773,732.8571428571429,0.1195714285714285,293.50120915346923,14.136,22.32,736.932,218.84,751.068,241.16,False,False
